hotel_name,price_euros,rating,neighborhood
Petit Palace Lealtad Plaza,2.018,8.4,"Retiro, Madrid"
ICON Embassy,2.337,8.7,"Salamanca, Madrid"
Vincci Capitol,1.855,8.7,"Centro de Madrid, Madrid"
Rincón de Gran Vía,5.67,8.2,"Centro de Madrid, Madrid"
LA CANTUEÑA,421.0,7.7,Madrid
Apartamentos EconoStay Plaza de España,579.0,7.3,"Centro de Madrid, Madrid"
Hostal La Casa de La Plaza,1.023,7.1,"Centro de Madrid, Madrid"
Abalú Design Boutique Hotel Gran Via,1.615,7.8,"Centro de Madrid, Madrid"
Novotel Campo De Las Naciones,1.171,8.5,"Barajas, Madrid"
LOFT PRINCIPE PIO,3.84,9.4,"Moncloa - Aravaca, Madrid"
madrid central gran via Suites,1.957,7.4,"Centro de Madrid, Madrid"
SUARA Apartamentos 1,1.895,9.7,"Centro de Madrid, Madrid"
Malasaña Suite,2.069,8.1,"Centro de Madrid, Madrid"
Gran Vía-Plaza España 2 habitaciones,3.516,9.5,"Centro de Madrid, Madrid"
Apartamentos Tetuán Sandino,545.0,6.9,"Tetuán, Madrid"
Hotel Julia,829.0,8.4,"San Blas, Madrid"
2 bedrooms 1 bathroom furnished - Lavapies - bright Modern - MintyStay,1.207,9.2,"Centro de Madrid, Madrid"
Acogedor y Céntrico Apartamento en GRAN VÍA,3.732,8.7,"Centro de Madrid, Madrid"
Vincci Centrum,1.973,8.4,"Centro de Madrid, Madrid"
Atocha Arrendamiento de Temporada,1.65,8.3,"Centro de Madrid, Madrid"
Wellington Hotel & Spa Madrid,3.645,9.1,"Salamanca, Madrid"
Vincci The Mint,1.991,9.1,"Centro de Madrid, Madrid"
Hostal Lauria,1.043,9.2,"Centro de Madrid, Madrid"
CH Bueno,999.0,9.2,"Centro de Madrid, Madrid"
Catalonia El Retiro,1.1,8.9,"Retiro, Madrid"
Quatro Puerta del Sol,1.64,8.5,"Centro de Madrid, Madrid"
Apartamento en el Rastro,2.61,8.8,"Centro de Madrid, Madrid"
Ocean Drive Madrid,2.225,8.8,"Centro de Madrid, Madrid"
1 bedroom 1 bathroom furnished - Chamberí - cozy modern- MintyStay,672.0,7.0,"Tetuán, Madrid"
Apartamentos Cuerda Larga,780.0,9.6,Madrid
Apartamento lujoso cercano al centro de Madrid,839.0,9.4,"Puente de Vallecas, Madrid"
Madrid Boutique Apartment,3.42,9.2,"Ciudad Lineal, Madrid"
Preciados Gran Via Luxury Callao,4.555,8.8,"Centro de Madrid, Madrid"
La Casa de Postas,1.853,6.8,"Centro de Madrid, Madrid"
Micampus Salcedo Student Residence,493.0,7.6,"Fuencarral - El Pardo, Madrid"
Apartamento 1hab con estilo cerca de Ventas,770.0,7.0,"Ciudad Lineal, Madrid"
Amazing flat 5 balconies in Chueca - Gran Via,3.695,9.7,"Centro de Madrid, Madrid"
Pestana Plaza Mayor Madrid,2.238,9.0,"Centro de Madrid, Madrid"
"Impresionante Tríplex en Canaleja, Sol",8.029,8.7,"Centro de Madrid, Madrid"
Apartamentos Day Madrid PLAZA DE ESPAÑA Centro Gran Via Sol Malasaña,1.217,6.7,"Centro de Madrid, Madrid"
Bright apartment- 1Bd 1Bth- Alonso Cano,944.0,8.6,"Chamberí, Madrid"
Regente Hotel,2.603,8.5,"Centro de Madrid, Madrid"
SabiaNatura - boutiqueMadrid,4.153,7.8,"Centro de Madrid, Madrid"
APARTAMENTO EN SANTA ANA - SOL (2H + 2B),2.742,8.6,"Centro de Madrid, Madrid"
Apartamentos Day Madrid SAN ANTONIO Centro Gran Via Sol Malasaña,1.453,7.2,"Centro de Madrid, Madrid"
OXYGEN HOSTEL Capsula,928.0,7.9,"Arganzuela, Madrid"
"SEISSTA Madrid Centro ""Remodelado""",2.067,8.8,"Centro de Madrid, Madrid"
BLESS Hotel Madrid - The Leading Hotels of the World,4.086,8.4,"Salamanca, Madrid"
Loft las letras,2.663,8.1,"Centro de Madrid, Madrid"
Beautiful and comfortable flat in center of Madrid,3.249,9.2,"Centro de Madrid, Madrid"
dPLACE To Be - Exclusive Apartments in Historic Center,1.516,8.1,"Centro de Madrid, Madrid"
Apartamentos Day Madrid SANTO DOMINGO Centro Gran Via Sol Malasaña,2.796,6.8,"Centro de Madrid, Madrid"
Hostal Arenal Madrid,3.633,8.3,"Centro de Madrid, Madrid"
Santa Cruz,2.421,8.6,"Centro de Madrid, Madrid"
Hostal El Brezo,705.0,7.7,"Moncloa - Aravaca, Madrid"
