hotel_name,neighborhood,url
Le Petit Palü-Fuencarral,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/the-petit-palu.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=254202142_372633305_0_0_0&highlighted_blocks=254202142_372633305_0_0_0&matching_block_id=254202142_372633305_0_0_0&sr_pri_blocks=254202142_372633305_0_0_0__52744&from=searchresults
limehome Madrid Calle de Don Ramón de la Cruz,"Salamanca, Madrid",https://www.booking.com/hotel/es/limehome-madrid-calle-de-don-ramon-de-la-cruz.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=768251108_334434387_2_0_0&highlighted_blocks=768251108_334434387_2_0_0&matching_block_id=768251108_334434387_2_0_0&sr_pri_blocks=768251108_334434387_2_0_0__72700&from=searchresults
Bob W Chueca,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/bob-w-chueca.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=758043506_332808964_0_0_0_709406&highlighted_blocks=758043506_332808964_0_0_0_709406&matching_block_id=758043506_332808964_0_0_0_709406&sr_pri_blocks=758043506_332808964_0_0_0_709406_66641&from=searchresults
limehome Madrid La Bolsa,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/apartamentos-la-bolsa.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=694970317_285646209_2_0_0&highlighted_blocks=694970317_285646209_2_0_0&matching_block_id=694970317_285646209_2_0_0&sr_pri_blocks=694970317_285646209_2_0_0__82400&from=searchresults
limehome Madrid Calle de la Paloma,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/stay-la-latina.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=619741104_241772833_2_0_0&highlighted_blocks=619741104_241772833_2_0_0&matching_block_id=619741104_241772833_2_0_0&sr_pri_blocks=619741104_241772833_2_0_0__76000&from=searchresults
Ibis Madrid Centro las Ventas,"Salamanca, Madrid",https://www.booking.com/hotel/es/ibis-madrid-centro-las-ventas.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=44806301_93756763_2_2_0&highlighted_blocks=44806301_93756763_2_2_0&matching_block_id=44806301_93756763_2_2_0&sr_pri_blocks=44806301_93756763_2_2_0__74814&from=searchresults
"Nuevo, luminoso y céntrico","Madrid City Center, Madrid",https://www.booking.com/hotel/es/nuevo-luminoso-y-centrico.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=1323906501_405041263_2_0_0&highlighted_blocks=1323906501_405041263_2_0_0&matching_block_id=1323906501_405041263_2_0_0&sr_pri_blocks=1323906501_405041263_2_0_0__57093&from=searchresults
AC Hotel Avenida de América by Marriott,"Salamanca, Madrid",https://www.booking.com/hotel/es/acavenidadeamerica.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=9081006_93709086_0_42_0&highlighted_blocks=9081006_93709086_0_42_0&matching_block_id=9081006_93709086_0_42_0&sr_pri_blocks=9081006_93709086_0_42_0__87120&from_sustainable_property_sr=1&from=searchresults
Estudio Madrid Norte 2,"Fuencarral-El Pardo, Madrid",https://www.booking.com/hotel/es/estudio-madrid-norte-2.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=822661401_346222578_2_0_0&highlighted_blocks=822661401_346222578_2_0_0&matching_block_id=822661401_346222578_2_0_0&sr_pri_blocks=822661401_346222578_2_0_0__49550&from=searchresults
limehome Madrid San Lorenzo,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/san-lorenzo-apartamentos-madrid.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=db404387a4150537&srepoch=1737884276&all_sr_blocks=692936712_285346102_2_0_0&highlighted_blocks=692936712_285346102_2_0_0&matching_block_id=692936712_285346102_2_0_0&sr_pri_blocks=692936712_285346102_2_0_0__77600&from=searchresults
