hotel_name,price_euros,rating,neighborhood
The Social Hub Barcelona Poblenou,1.489,8.8,"Sant Martí, Barcelona"
Leonardo Hotel Barcelona Gran Via,1.853,8.6,"Eixample, Barcelona"
Pensión Villanueva,963.0,7.2,"Ciutat Vella, Barcelona"
Hotel Nuevo Triunfo,1.554,7.8,"Sants-Montjuïc, Barcelona"
Europark,1.581,8.7,"Eixample, Barcelona"
Casa Gracia,1.161,8.3,"Gracia, Barcelona"
Hotel Lyon,1.082,7.2,"Ciutat Vella, Barcelona"
Vincci Mae,2.349,8.5,"Sarrià-Sant Gervasi, Barcelona"
Bonanova Suite,1.66,8.5,"Sarrià-Sant Gervasi, Barcelona"
NH Barcelona Eixample,1.811,7.9,"Eixample, Barcelona"
BARCELONA GOTIC Guesthouse,684.0,7.7,"Ciutat Vella, Barcelona"
Hotel Market,1.908,7.6,"Eixample, Barcelona"
Hotel America Barcelona,2.763,8.7,"Eixample, Barcelona"
Barceló Sants,2.059,8.7,"Sants-Montjuïc, Barcelona"
Olivia Plaza Hotel,2.599,9.3,"Ciutat Vella, Barcelona"
Fisa Rentals Ramblas Apartments,1.913,8.8,"Eixample, Barcelona"
NH Collection Barcelona Constanza,2.131,8.6,"Les Corts, Barcelona"
Condes de Barcelona,2.149,8.9,"Eixample, Barcelona"
Sant Jordi Apartments Sagrada Familia,1.963,7.7,"Sant Martí, Barcelona"
Citadines Ramblas Barcelona,1.854,8.6,"Ciutat Vella, Barcelona"
Catalonia Portal de l'Angel,2.387,8.7,"Ciutat Vella, Barcelona"
Acevi Villarroel,1.617,8.0,"Eixample, Barcelona"
Barcelona City North Hostal,1.04,7.2,"Sarrià-Sant Gervasi, Barcelona"
Hotel Royal Passeig de Gracia,2.201,8.5,"Eixample, Barcelona"
Hotel Condal,1.618,7.5,"Ciutat Vella, Barcelona"
Barcelona Apartment Villarroel,1.731,7.9,"Eixample, Barcelona"
Grand Hyatt Barcelona,3.1,8.6,"Les Corts, Barcelona"
Chic & Basic Velvet,1.808,8.2,"Eixample, Barcelona"
NH Collection Barcelona Gran Hotel Calderon,2.625,8.2,"Eixample, Barcelona"
Barcelona Apartment Republica,1.302,7.4,"Sant Martí, Barcelona"
Hotel 54 Barceloneta,1.797,8.5,"Ciutat Vella, Barcelona"
Ilunion Auditori,1.355,8.3,"Eixample, Barcelona"
Eurostars Monumental,1.757,8.5,"Eixample, Barcelona"
Catalonia Plaza Catalunya,2.688,8.6,"Eixample, Barcelona"
Catalonia Avinyo,1.662,8.6,"Ciutat Vella, Barcelona"
Hotel Pulitzer Barcelona,2.097,8.8,"Eixample, Barcelona"
Miiro Borneta,1.913,9.0,"Ciutat Vella, Barcelona"
NH Collection Barcelona Podium,2.142,8.8,"Eixample, Barcelona"
Sunotel Aston,1.465,7.5,"Eixample, Barcelona"
Yomo Hostal BCN Port,1.549,8.0,"Sants-Montjuïc, Barcelona"
El Avenida Palace,2.536,8.5,"Eixample, Barcelona"
Leonardo Hotel Barcelona Las Ramblas,1.659,8.1,"Ciutat Vella, Barcelona"
Hesperia Barcelona Presidente,1.857,8.5,"Sarrià-Sant Gervasi, Barcelona"
Silken Ramblas,1.992,8.1,"Ciutat Vella, Barcelona"
"Hotel Granados 83, a member of Preferred Hotels & Resorts",1.771,8.5,"Eixample, Barcelona"
BcnStop Sagrada Familia,1.349,8.2,"Horta-Guinardó, Barcelona"
Hotel Nouvel,1.904,8.0,"Ciutat Vella, Barcelona"
MH Apartments Sant Pau,1.569,8.2,"Horta-Guinardó, Barcelona"
Grums Hotel & Spa,2.199,8.4,"Sants-Montjuïc, Barcelona"
Arya Stadium Hotel,1.724,8.3,"Sants-Montjuïc, Barcelona"
Sercotel Amister Art Hotel Barcelona,2.044,8.2,"Eixample, Barcelona"
BYPILLOW Mothern,1.697,8.2,"Eixample, Barcelona"
Plaza Goya Rooms,1.423,8.2,"Eixample, Barcelona"
Guitart Grand Passage,1.903,7.8,"Eixample, Barcelona"
MH Apartments Suites,1.809,8.4,"Eixample, Barcelona"
Casa Gracia Apartments,1.404,8.1,"Gracia, Barcelona"
Aparthotel Rambla108,1.689,8.6,"Ciutat Vella, Barcelona"
"Hotel Balmes, a member of Preferred Hotels & Resorts",1.946,8.4,"Eixample, Barcelona"
Suites Avenue,1.997,8.9,"Eixample, Barcelona"
Petit Palace Boqueria Garden,1.714,8.1,"Ciutat Vella, Barcelona"
Petit Palace Museum,2.036,8.3,"Eixample, Barcelona"
BYPILLOW Twenty,1.724,8.4,"Ciutat Vella, Barcelona"
Room Mate Carla,2.094,8.6,"Eixample, Barcelona"
Ilunion Bel-Art,1.718,8.4,"Horta-Guinardó, Barcelona"
Catalonia Port,2.108,8.8,"Ciutat Vella, Barcelona"
Senator Barcelona Apartments,1.374,7.5,"Sarrià-Sant Gervasi, Barcelona"
Ilunion Almirante,1.604,7.6,"Ciutat Vella, Barcelona"
Barcelona Apartment Aramunt,1.501,7.2,"Eixample, Barcelona"
"Hotel Indigo Barcelona Plaza Espana, an IHG Hotel",3.008,8.8,"Sants-Montjuïc, Barcelona"
Axel Hotel Barcelona - Adults Only,1.532,8.1,"Eixample, Barcelona"
Sunotel Junior,1.556,7.2,"Eixample, Barcelona"
Fisa Rentals Gran Via Apartments,2.086,8.8,"Eixample, Barcelona"
Hotel Miramar Barcelona GL,2.7,7.8,"Sants-Montjuïc, Barcelona"
Sansi Pedralbes,3.253,9.7,"Les Corts, Barcelona"
Sunotel Club Central,1.821,8.0,"Eixample, Barcelona"
Cram Hotel,2.047,8.4,"Eixample, Barcelona"
Sensation Authentic Gràcia,1.884,9.0,"Gracia, Barcelona"
Sunotel Central,2.088,8.0,"Eixample, Barcelona"
Hotel Oasis,1.634,8.5,"Ciutat Vella, Barcelona"
Catalonia Magdalenes,2.258,9.3,"Ciutat Vella, Barcelona"
Close to Passeig de Gracia,1.368,7.2,"Eixample, Barcelona"
Serennia Cest Apartamentos Arc de Triomf,1.546,8.6,"Eixample, Barcelona"
Cosmo Apartments Marina – Auditori,1.64,8.1,"Eixample, Barcelona"
Hotel Sagrada Familia Apartments,1.836,8.3,"Eixample, Barcelona"
"The Hoxton, Poblenou",3.007,8.5,"Sant Martí, Barcelona"
Hotel Casa Sagnier,3.133,9.2,"Eixample, Barcelona"
Acacia Suite,1.483,8.0,"Eixample, Barcelona"
"InterContinental Barcelona, an IHG Hotel",3.556,8.8,"Sants-Montjuïc, Barcelona"
Pierre & Vacances Barcelona Sants,1.318,8.5,"Sants-Montjuïc, Barcelona"
Hotel Arconte,2.315,7.5,"Eixample, Barcelona"
Olivia Balmes Hotel,2.383,9.2,"Eixample, Barcelona"
Catalonia Square 4* Sup,3.463,9.0,"Eixample, Barcelona"
Le Meridien Barcelona,2.895,7.6,"Ciutat Vella, Barcelona"
Rent Top Apartments Beach-Diagonal Mar,1.86,7.7,"Sant Martí, Barcelona"
Majestic Hotel & Spa Barcelona GL,3.136,8.5,"Eixample, Barcelona"
Hostal Bcn 46,895.0,6.8,"Eixample, Barcelona"
Barcelona Apartment Val,1.776,8.5,"Eixample, Barcelona"
Canela Homes BARCELONA MACBA,1.825,7.7,"Ciutat Vella, Barcelona"
Ocean Drive Barcelona,2.449,8.9,"Eixample, Barcelona"
ICON Bcn,2.196,8.7,"Eixample, Barcelona"
Renaissance Barcelona Hotel,2.94,8.3,"Eixample, Barcelona"
Monument Hotel,4.553,9.1,"Eixample, Barcelona"
Leonardo Royal Hotel Barcelona Fira,3.072,8.8,"Sants-Montjuïc, Barcelona"
Sonder La Casa del Sol,1.508,8.4,"Gracia, Barcelona"
TSA La Mare,1.964,8.0,"Gracia, Barcelona"
Barcelona City Centre Hostal,1.44,7.6,"Eixample, Barcelona"
Sonder Paseo de Gracia,2.625,8.2,"Eixample, Barcelona"
Hilton Diagonal Mar Barcelona,3.222,8.0,"Sant Martí, Barcelona"
Room Mate Gerard,2.248,8.7,"Eixample, Barcelona"
45 Times Barcelona Hotel,3.558,8.5,"Eixample, Barcelona"
Canela Homes BARCELONA MARINA,2.036,7.9,"Eixample, Barcelona"
Sonder Casa Luz,2.307,8.4,"Eixample, Barcelona"
Hotel El Palace Barcelona,3.747,9.3,"Eixample, Barcelona"
Hotel Casa Fuster G.L Monumento,3.581,9.0,"Gracia, Barcelona"
Hotel Barcelona Condal Mar Affiliated by Meliá,1.834,8.0,"Sant Martí, Barcelona"
Espais Blaus Apartments,1.561,9.2,"Gracia, Barcelona"
Mercer Hotel Barcelona,3.034,9.2,"Ciutat Vella, Barcelona"
Midtown Apartments,1.873,9.4,"Eixample, Barcelona"
AinB Picasso-Corders Apartments,1.725,7.0,"Ciutat Vella, Barcelona"
Ciudad Condal Hostal - Paseo de Gracia,1.401,7.7,"Eixample, Barcelona"
Aparthotel Arai 4* Superior,2.326,9.0,"Ciutat Vella, Barcelona"
DO Plaça Reial powered by Sonder,2.478,8.2,"Ciutat Vella, Barcelona"
Picasso Suites,2.329,8.7,"Eixample, Barcelona"
Sweett - Eixample,2.242,8.4,"Eixample, Barcelona"
Casa Cosi - Casanova 6,2.702,8.7,"Eixample, Barcelona"
"Sir Victor Hotel, part of Sircle Collection",4.135,8.0,"Eixample, Barcelona"
Canela Homes BARCELONA LESSEPS,1.734,8.4,"Sarrià-Sant Gervasi, Barcelona"
Casa Cosi - Gotico,2.469,8.1,"Ciutat Vella, Barcelona"
Melia Barcelona Sarriá,3.079,8.2,"Les Corts, Barcelona"
1216 - Forum Gardens Apartment,1.395,7.9,"Sant Martí, Barcelona"
Sweett - Avenida Roma,2.619,8.1,"Eixample, Barcelona"
Sweett - Harmony Central,2.753,7.9,"Ciutat Vella, Barcelona"
Canela Homes BARCELONA MODERNISTA,5.293,8.5,"Eixample, Barcelona"
Casa Cosi - Putxet 4,2.137,7.2,"Sarrià-Sant Gervasi, Barcelona"
Minutes to the beach and near Convention Centre !,2.339,8.8,"Sant Martí, Barcelona"
Vasanta powered by Sonder,2.485,8.4,"Eixample, Barcelona"
Sarriá - Sant Gervasi,4.467,9.0,"Sarrià-Sant Gervasi, Barcelona"
Alma Barcelona GL,4.496,9.0,"Eixample, Barcelona"
Fontanella By BCN URBAN Rooms,2.636,7.8,"Ciutat Vella, Barcelona"
Leevin Student Barcelona,608.0,8.8,"Sarrià-Sant Gervasi, Barcelona"
Hotel Glòries,1.396,7.9,"Eixample, Barcelona"
Motel One Barcelona-Ciutadella,1.56,8.8,"Sant Martí, Barcelona"
Hotel Viladomat,1.482,7.6,"Eixample, Barcelona"
Tres Torres Atiram Hotels,1.272,8.9,"Sarrià-Sant Gervasi, Barcelona"
Catalonia La Maquinista,1.321,8.4,"Sant Andreu, Barcelona"
Hotel Everest,1.168,8.0,"Horta-Guinardó, Barcelona"
Hotel SB Diagonal Zero 4 Sup,1.337,8.2,"Sant Martí, Barcelona"
Catalonia Castellnou,1.527,8.4,"Sarrià-Sant Gervasi, Barcelona"
Catalonia Park Güell,1.137,7.8,"Gracia, Barcelona"
Catalonia Barcelona 505,1.548,8.5,"Sarrià-Sant Gervasi, Barcelona"
Catalonia Park Putxet,1.501,8.0,"Sarrià-Sant Gervasi, Barcelona"
Your Home in Barcelona Apartments,1.686,8.8,"Eixample, Barcelona"
Hotel Well and Come Barcelona,1.731,8.9,"Eixample, Barcelona"
Fisa Rentals Les Corts Apartments,1.373,8.7,"Les Corts, Barcelona"
Bonavista Apartments - Virreina,1.319,8.5,"Gracia, Barcelona"
Hotel SB Glow 4 Sup,1.51,8.3,"Sant Martí, Barcelona"
Apartments Hotel Sant Pau,1.187,8.6,"Sant Martí, Barcelona"
catapor habitaciones para familias,1.512,9.3,"Ciutat Vella, Barcelona"
Hotel Ronda Lesseps,1.397,8.6,"Gracia, Barcelona"
Atica Apartments - by Weflating,1.18,7.6,"Horta-Guinardó, Barcelona"
Praktik Vinoteca,1.537,8.7,"Eixample, Barcelona"
AB Marina Apartments,1.447,7.6,"Eixample, Barcelona"
Putxet by Gaiarooms,903.0,5.6,"Sarrià-Sant Gervasi, Barcelona"
SmartRoom Barcelona,1.361,8.5,"Sants-Montjuïc, Barcelona"
Limonaia,1.42,8.3,"Eixample, Barcelona"
Lugaris Rambla Apartments,1.602,8.9,"Sant Martí, Barcelona"
Alos Apartments Paseo de Gracia-Diagonal,1.319,8.7,"Gracia, Barcelona"
BruStar Gotic-Centric,1.004,7.5,"Eixample, Barcelona"
limehome Barcelona Carrer de Fontcoberta - Digital Access,1.247,8.2,"Sarrià-Sant Gervasi, Barcelona"
HG City Suites Barcelona,1.447,8.5,"Sarrià-Sant Gervasi, Barcelona"
Abba Rambla Hotel,1.519,8.3,"Ciutat Vella, Barcelona"
Pensión 45,766.0,6.7,"Ciutat Vella, Barcelona"
Duplex in Gracia,1.035,8.2,"Gracia, Barcelona"
Lugaris Beach Apartments,1.311,8.7,"Sant Martí, Barcelona"
Sea Hostel Barcelona,2.527,7.6,"Ciutat Vella, Barcelona"
St Christopher's Inn Barcelona,1.404,8.0,"Eixample, Barcelona"
chic&basic Reding,1.501,8.2,"Ciutat Vella, Barcelona"
EasySleep Gaudi Terrace,1.646,8.6,"Eixample, Barcelona"
limehome Barcelona Carrer de Besalú 82,1.373,8.9,"Sant Martí, Barcelona"
limehome Barcelona Rector Triadó,1.908,8.9,"Sants-Montjuïc, Barcelona"
Pensión San Ramón,1.052,6.9,"Ciutat Vella, Barcelona"
Meeting Point Hostels,1.058,8.6,"Sants-Montjuïc, Barcelona"
Aparthotel Mariano Cubi Barcelona,1.57,8.3,"Sarrià-Sant Gervasi, Barcelona"
Hostal Santa Ana,868.0,7.5,"Ciutat Vella, Barcelona"
Boutique Apartments & Studios BCN,1.148,7.9,"Ciutat Vella, Barcelona"
Hostal MiMi Las Ramblas,625.0,5.3,"Ciutat Vella, Barcelona"
Aparthotel Allada 3*,1.174,7.9,"Ciutat Vella, Barcelona"
Barcelona City Rooms,1.153,6.8,"Gracia, Barcelona"
NEW! Apartment in Sarria near Metro,920.0,6.8,"Sarrià-Sant Gervasi, Barcelona"
Hotel Monegal,1.346,7.4,"Ciutat Vella, Barcelona"
Charming Rooms In Shared Apartment Close To Gracia,899.0,6.4,"Gracia, Barcelona"
Mambo Tango,791.0,7.9,"Sants-Montjuïc, Barcelona"
Bruc 3,654.0,6.7,"Eixample, Barcelona"
BCN Town Apartments Portaferrissa,2.606,9.0,"Ciutat Vella, Barcelona"
Corsega Apartment,1.615,8.7,"Eixample, Barcelona"
Central Station Hostel Barcelona,2.17,3.3,"Ciutat Vella, Barcelona"
Alcam Paseo San Juan,1.579,7.6,"Gracia, Barcelona"
Casa Cosi - Patio 2,1.28,8.6,"Sarrià-Sant Gervasi, Barcelona"
Classic Plaza Real Apartments,1.968,8.3,"Ciutat Vella, Barcelona"
Apartamentos Calvet,1.466,7.3,"Sarrià-Sant Gervasi, Barcelona"
Hg City Suites Barcelona Apartments,1.47,8.8,"Sarrià-Sant Gervasi, Barcelona"
Barcelona City Apartment,1.237,7.1,"Sant Martí, Barcelona"
Classic Palau Apartments,1.761,8.3,"Ciutat Vella, Barcelona"
ITC Barcelona By Soho Boutique,1.239,6.5,"Eixample, Barcelona"
Hostal Barcelona Centro,1.496,8.7,"Eixample, Barcelona"
Barcelona Apartment Milà,1.591,8.1,"Gracia, Barcelona"
Práctico estudio en Paseo de Gracia,1.332,7.0,"Eixample, Barcelona"
Cozy apartment near Sagrada Familia,1.024,4.5,"Eixample, Barcelona"
Alcam Alio 2,1.354,8.1,"Gracia, Barcelona"
Cosmo Apartments Passeig de Gràcia,1.859,8.0,"Eixample, Barcelona"
Colors,952.0,7.3,"Horta-Guinardó, Barcelona"
No Limit Barcelona Central,1.159,7.2,"Eixample, Barcelona"
Palau de la música 9,1.194,7.2,"Ciutat Vella, Barcelona"
chic&basic Habana Hoose,1.602,8.5,"Ciutat Vella, Barcelona"
Catalunya,1.521,8.2,"Ciutat Vella, Barcelona"
Park Hotel,1.783,8.4,"Ciutat Vella, Barcelona"
The MO GOTIC,1.128,7.4,"Ciutat Vella, Barcelona"
Soho Apartments & Studios Ramblas,1.453,6.9,"Ciutat Vella, Barcelona"
Private rooms near Parallel Av,710.0,6.5,"Ciutat Vella, Barcelona"
"Mandarin Oriental, Barcelona",8.371,9.3,"Eixample, Barcelona"
ibis Styles Barcelona Centre,1.775,8.5,"Eixample, Barcelona"
Alcam Dali,1.529,8.0,"Ciutat Vella, Barcelona"
Apartamentos Amoblados Barcelona España,3.48,,"Eixample, Barcelona"
Alcam Santa Monica,1.649,7.0,"Ciutat Vella, Barcelona"
Hotel La Pau 4 Sup,2.427,9.6,"Ciutat Vella, Barcelona"
Apartment Vila Olimpica Sant Marti by Interhome,1.113,,"Sant Martí, Barcelona"
Alma Azul Consell de Cent,1.664,8.6,"Eixample, Barcelona"
Sweett - Urgell Eixample,2.22,8.8,"Eixample, Barcelona"
Alcam Futbol Pequeño,1.293,6.3,"Les Corts, Barcelona"
Factory Apartments Barcelona,2.071,8.7,"Eixample, Barcelona"
AinB Eixample-Miro Apartments,1.719,6.9,"Eixample, Barcelona"
BCN Condal Hostal,1.094,6.6,"Eixample, Barcelona"
Alcam Alio 1,1.354,7.5,"Gracia, Barcelona"
Belleview Villa,1.725,9.2,"Horta-Guinardó, Barcelona"
Habitat Apartments Alissia,1.544,7.7,"Ciutat Vella, Barcelona"
Bcn Town Apartments Born,1.796,8.2,"Ciutat Vella, Barcelona"
Sagrada Familia Double Sunny room Metro L-5,678.0,5.0,"Sant Martí, Barcelona"
Ilunion Les Corts Spa,2.153,8.2,"Les Corts, Barcelona"
Sweett - Jardinets,2.247,8.8,"Gracia, Barcelona"
P1MAL1091- Fantastic 3bed steps away from Sagrada,1.373,9.3,"Eixample, Barcelona"
Paseo de gracia gran vía de les corts catalanes,2.108,8.8,"Eixample, Barcelona"
Alcam Paseo de Gracia,2.313,8.0,"Eixample, Barcelona"
Eurohotel Diagonal Port,1.322,8.1,"Sant Martí, Barcelona"
Sweett - Sepulveda,2.536,8.5,"Eixample, Barcelona"
Hip Karma Hostel,1.407,7.6,"Eixample, Barcelona"
Alcam Enamorats,1.465,6.5,"Eixample, Barcelona"
Apartamento para dos en Gracia,1.093,6.0,"Gracia, Barcelona"
Serras Barcelona,3.399,9.3,"Ciutat Vella, Barcelona"
Alcam Les Corts,1.453,6.8,"Les Corts, Barcelona"
Hostal BCN Ramblas,1.295,6.4,"Ciutat Vella, Barcelona"
Balmes Apartment by Olala Homes,1.732,6.3,"Sarrià-Sant Gervasi, Barcelona"
Palau de la música 13,1.057,6.7,"Ciutat Vella, Barcelona"
La PLAYA ! Centro Barcelona !,706.0,5.6,"Ciutat Vella, Barcelona"
Apartamento Amplio en el Centro de Barcelona - 3 Habitaciones - ES-341-4,1.715,7.7,"Ciutat Vella, Barcelona"
Autèntic Barcelona Monumental,2.818,7.9,"Eixample, Barcelona"
Enjoy Apartments Calle Paris Super Stylish II,1.341,,"Eixample, Barcelona"
Port I Espectacular apartament con terraza,1.373,7.0,"Sants-Montjuïc, Barcelona"
"Claris Hotel & Spa GL, a Small Luxury Hotel of the World",2.73,8.6,"Eixample, Barcelona"
Apartment-Loft Sagrada famila L5 Metro exit,1.051,6.0,"Gracia, Barcelona"
Aya House,1.241,7.7,Barcelona
Antiga Casa Buenavista,4.378,9.3,"Ciutat Vella, Barcelona"
Alcam Pau Claris,1.482,5.9,"Eixample, Barcelona"
Autèntic Arc de Triomf Apartment,2.841,8.1,"Eixample, Barcelona"
Sweett - Loft Villa Olimpica Beach,1.996,8.5,"Sant Martí, Barcelona"
Stay Barcelona Plaza España Fira,1.508,4.5,"Sants-Montjuïc, Barcelona"
Ola Living St Antoni,2.156,,"Eixample, Barcelona"
Alcam Torrent,1.302,7.1,"Gracia, Barcelona"
Estudio en Gracia,1.021,4.2,"Gracia, Barcelona"
Sweet Rooms,591.0,5.7,"Horta-Guinardó, Barcelona"
Key San Pau House Terrace - Barcelona,1.864,5.8,"Horta-Guinardó, Barcelona"
Vila Olimpica Skyline,4.286,9.3,"Sant Martí, Barcelona"
Apartamento moderno en Urgell,2.292,7.3,"Eixample, Barcelona"
Casa Llimona Hotel Boutique,2.531,8.9,"Eixample, Barcelona"
Comte Urgell,1.708,7.4,"Eixample, Barcelona"
Hostal Capitol Ramblas,981.0,6.5,"Ciutat Vella, Barcelona"
Apartment Diagonal Mar by Interhome,1.803,8.6,"Sant Martí, Barcelona"
W Barcelona,14.454,8.5,"Ciutat Vella, Barcelona"
Barcelona InLoft,1.877,8.7,"Eixample, Barcelona"
LUXURY BARCELONA CENTRAL CITY COSY 3 BEDROOM APARTMENT WITH PRIVATE TERRACE,1.948,8.0,"Eixample, Barcelona"
Centric eixample Clinic Aribau,1.543,8.5,"Eixample, Barcelona"
Balcones y Vistas en el Centro de la Ciudad,2.33,8.8,"Eixample, Barcelona"
Amazing flat in classic boat- Barcelona,577.0,10.0,Barcelona
Flat Meridiana,1.849,8.8,"Nou Barris, Barcelona"
Be Mate Paseo de Gracia,2.956,8.9,"Gracia, Barcelona"
The One Barcelona GL,12.008,9.1,"Eixample, Barcelona"
Casa Cosi - Francoli 4,1.682,7.6,"Sarrià-Sant Gervasi, Barcelona"
Céntrico apartamento familiar,2.288,7.6,"Eixample, Barcelona"
Enjoybcn Colon Apartments,3.195,9.1,"Ciutat Vella, Barcelona"
Dudu life,1.839,9.3,"Eixample, Barcelona"
Enjoybcn Miro Apartments,3.77,8.7,"Eixample, Barcelona"
My Space Barcelona Executive Apartments Center,1.736,5.2,"Sarrià-Sant Gervasi, Barcelona"
Cozy place next to Park Güell,1.325,6.9,"Horta-Guinardó, Barcelona"
Rosalia en Sagrada Familia Hospital Sant Pau,1.035,7.0,"Horta-Guinardó, Barcelona"
Boat ALOHA,927.0,6.3,Barcelona
Park Guell Gaudi 2 bedroom Apartment,1.155,,"Horta-Guinardó, Barcelona"
Best deal PENTHOUSE!,2.19,7.4,"Eixample, Barcelona"
Trafalgar Luxury,2.442,4.0,"Eixample, Barcelona"
Autèntic Eixample Barcelona,2.841,6.6,"Eixample, Barcelona"
Apartment Barcelona Rentals - Sarria Apartments Near Center,1.857,5.5,"Sarrià-Sant Gervasi, Barcelona"
White Apartment Barcelona,2.324,8.9,"Ciutat Vella, Barcelona"
1217 - POOL AND BEACH NICE APARTMENT II,1.413,7.0,"Sant Martí, Barcelona"
Apartment Barcelona Rentals - Pool Terrace in City Center,1.857,4.7,"Eixample, Barcelona"
Sweett - Nova Icaria Beach,3.569,9.0,"Sant Martí, Barcelona"
Hotel Yacht Sherte,1.148,6.0,Barcelona
Practico apartamento junto a Estación de Sants,2.292,1.0,"Sants-Montjuïc, Barcelona"
Barcelona 54 Apartment Rentals,2.473,7.4,"Eixample, Barcelona"
Classic Boat,1.543,8.3,Barcelona
My Space Emirates - Fully equipped apartments near the Beach with shared pool,1.84,2.3,"Eixample, Barcelona"
My Space Emirates - Spacious Apartments near the City Center,1.748,4.1,"Sarrià-Sant Gervasi, Barcelona"
Canela Homes BARCELONA ART,2.429,10.0,"Eixample, Barcelona"
sailing&stay - a night onboard with your sailing experience,1.209,,"Ciutat Vella, Barcelona"
Estrella Beach,2.205,10.0,"Ciutat Vella, Barcelona"
"Close beach , Sagrada & city center",47.696,9.7,"Sant Martí, Barcelona"
Fantastic 3 Bedrooms Apartment Barcelona,1.88,9.8,"Eixample, Barcelona"
Boat Barcelona Yacht,607.0,6.5,Barcelona
Enjoybcn Dali Apartments,3.27,9.0,"Ciutat Vella, Barcelona"
Marina Sagrada Familia,1.612,,"Eixample, Barcelona"
0DU Palmer duplex,1.689,2.0,"Ciutat Vella, Barcelona"
Yate Hotel STV,952.0,4.9,Barcelona
Diagonal Suites Atic by Sweett,3.527,8.0,"Eixample, Barcelona"
Bed&BCN Baro,2.071,5.5,"Gracia, Barcelona"
Cozy yacht lodge in Barcelona with boat tour option,1.2,7.3,Barcelona
Free Hostels Barcelona,501.0,8.0,"Eixample, Barcelona"
Hostel New York,363.0,7.1,"Ciutat Vella, Barcelona"
Pars Tailor's Hostel,322.0,8.5,"Eixample, Barcelona"
Pars Teatro Hostel,358.0,8.3,"Sants-Montjuïc, Barcelona"
Mediterranean Hostel Barcelona,411.0,8.5,"Eixample, Barcelona"
Ant Hostel Barcelona,567.0,7.0,"Sant Martí, Barcelona"
Casa Barcelo Hostel Barcelona,403.0,8.0,"Eixample, Barcelona"
Sant Jordi Hostels Sagrada Familia,443.0,8.6,"Sant Martí, Barcelona"
Rocket Hostels Gracia,439.0,8.3,"Gracia, Barcelona"
Sant Jordi Hostels Rock Palace,419.0,8.4,"Eixample, Barcelona"
Mellow Barcelona,239.0,6.4,"Horta-Guinardó, Barcelona"
BcnSportHostels,320.0,6.2,"Gracia, Barcelona"
The Central House Barcelona Gracia,441.0,8.6,"Eixample, Barcelona"
Arc House Gracia,299.0,6.0,"Gracia, Barcelona"
No Limit Hostel Graffiti,433.0,6.8,"Sant Martí, Barcelona"
Alberg Sants Bcn,445.0,5.9,"Sants-Montjuïc, Barcelona"
Dream Cube Hostel,302.0,7.5,"Les Corts, Barcelona"
Safestay Barcelona Gothic,305.0,7.6,"Ciutat Vella, Barcelona"
Room018BCN,389.0,7.8,"Les Corts, Barcelona"
Kabul Party Hostel Barcelona,577.0,8.5,"Ciutat Vella, Barcelona"
Inout,273.0,7.7,"Sarrià-Sant Gervasi, Barcelona"
