hotel_name,neighborhood,url
WM Stays Estudio Elegante,"Tetuan, Madrid",https://www.booking.com/hotel/es/casa-luna-iv-tu-oasis-en-madrid.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=1066902401_379093001_2_0_0&highlighted_blocks=1066902401_379093001_2_0_0&matching_block_id=1066902401_379093001_2_0_0&sr_pri_blocks=1066902401_379093001_2_0_0__50896&from=searchresults
Bonito y acogedor estudio en zona cultural,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/bonito-y-acogedor-estudio-en-zona-cultural.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=1260571101_398725679_2_0_0&highlighted_blocks=1260571101_398725679_2_0_0&matching_block_id=1260571101_398725679_2_0_0&sr_pri_blocks=1260571101_398725679_2_0_0__66767&from=searchresults
RiNa MADRID apartamento1,"Moncloa-Aravaca, Madrid",https://www.booking.com/hotel/es/rina-madrid-apartamento1.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=789340001_396824633_2_0_0&highlighted_blocks=789340001_396824633_2_0_0&matching_block_id=789340001_396824633_2_0_0&sr_pri_blocks=789340001_396824633_2_0_0__61261&from=searchresults
Appartement lumineux à Chamberi,"Chamberi, Madrid",https://www.booking.com/hotel/es/appartement-lumineux-a-chamberi.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=1326537601_405263435_2_0_0&highlighted_blocks=1326537601_405263435_2_0_0&matching_block_id=1326537601_405263435_2_0_0&sr_pri_blocks=1326537601_405263435_2_0_0__61076&from=searchresults
Amplio piso a 300m de Retiro,"Retiro, Madrid",https://www.booking.com/hotel/es/amplio-piso-a-300m-de-retiro.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=948402401_367476231_2_0_0&highlighted_blocks=948402401_367476231_2_0_0&matching_block_id=948402401_367476231_2_0_0&sr_pri_blocks=948402401_367476231_2_0_0__87195&from=searchresults
"Luminoso, cómodo y buena zona","Moratalaz, Madrid",https://www.booking.com/hotel/es/luminoso-comodo-y-buena-zona.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=1170311401_389593941_2_0_0&highlighted_blocks=1170311401_389593941_2_0_0&matching_block_id=1170311401_389593941_2_0_0&sr_pri_blocks=1170311401_389593941_2_0_0__47575&from=searchresults
Albergue Miguel Ángel,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/albergue-miguel-angel-madrid.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=1307540005_403571685_2_0_0&highlighted_blocks=1307540005_403571685_2_0_0&matching_block_id=1307540005_403571685_2_0_0&sr_pri_blocks=1307540005_403571685_2_0_0__75900&from=searchresults
Apartamento HM en Vista Alegre Madrid,"Carabanchel, Madrid",https://www.booking.com/hotel/es/apartamento-acogedor-con-acceso-independiente-en-madrid.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=1310860601_403885907_2_0_0&highlighted_blocks=1310860601_403885907_2_0_0&matching_block_id=1310860601_403885907_2_0_0&sr_pri_blocks=1310860601_403885907_2_0_0__46074&from=searchresults
Hostal Maria Cristina,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/hostal-maria-cristina.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=25967704_201178378_2_0_0&highlighted_blocks=25967704_201178378_2_0_0&matching_block_id=25967704_201178378_2_0_0&sr_pri_blocks=25967704_201178378_2_0_0__49400&from=searchresults
Urban rooms Fuencarral,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/urban-rooms-fuencarral.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=981507605_373285863_2_0_0&highlighted_blocks=981507605_373285863_2_0_0&matching_block_id=981507605_373285863_2_0_0&sr_pri_blocks=981507605_373285863_2_0_0__57464&from=searchresults
Hostal Aresol,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/hostal-aresol.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=1436003_276039774_2_0_0_371114&highlighted_blocks=1436003_276039774_2_0_0_371114&matching_block_id=1436003_276039774_2_0_0_371114&sr_pri_blocks=1436003_276039774_2_0_0_371114_73616&from=searchresults
Apartamento cerca del Movistar-Arena Wizink,"Salamanca, Madrid",https://www.booking.com/hotel/es/apartamento-cerca-del-wizink.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=1336148401_406069336_2_0_0&highlighted_blocks=1336148401_406069336_2_0_0&matching_block_id=1336148401_406069336_2_0_0&sr_pri_blocks=1336148401_406069336_2_0_0__51438&from=searchresults
CH Las Murallas,"Madrid City Center, Madrid",https://www.booking.com/hotel/es/las-murallas-madrid.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gCmuTXvAbAAgHSAiQ3NGM3OTk4Ni0yY2UyLTQ1NGYtOGQwZS1lZTU4ZTdhMDAwZTHYAgXgAgE&sid=735f077cb553f5b5fb1805efac5f4fa0&aid=304142&ucfs=1&arphpl=1&checkin=2026-04-01&checkout=2026-04-08&dest_id=-390625&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=accc447d4d3705db&srepoch=1737884767&all_sr_blocks=28434607_196160765_0_0_0&highlighted_blocks=28434607_196160765_0_0_0&matching_block_id=28434607_196160765_0_0_0&sr_pri_blocks=28434607_196160765_0_0_0__55755&from=searchresults
