hotel_name,neighborhood,url
Oriente Atiram,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/atiramoriente.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__141731&from=searchresults
"Grand Hotel Central, Small Luxury Hotels","Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/grandhotelcentral.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9810448_0_2_0_0&highlighted_blocks=9810448_0_2_0_0&matching_block_id=9810448_0_2_0_0&sr_pri_blocks=9810448_0_2_0_0__246629&from_sustainable_property_sr=1&from=searchresults
Hotel Casa Sagnier,"Eixample, Barcelona",https://www.booking.com/hotel/es/casa-sagnier.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=806003607_0_2_0_0&highlighted_blocks=806003607_0_2_0_0&matching_block_id=806003607_0_2_0_0&sr_pri_blocks=806003607_0_2_0_0__311724&from=searchresults
Citadines Ramblas Barcelona,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/citadines.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__174830&from=searchresults
Sallés Hotel Pere IV,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/pereiv.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9094311_392636723_0_0_0_43960&highlighted_blocks=9094311_392636723_0_0_0_43960&matching_block_id=9094311_392636723_0_0_0_43960&sr_pri_blocks=9094311_392636723_0_0_0_43960_163848&from_sustainable_property_sr=1&from=searchresults
Olivia Plaza Hotel,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/olivia-plaza.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9195204_88192048_2_2_0&highlighted_blocks=9195204_88192048_2_2_0&matching_block_id=9195204_88192048_2_2_0&sr_pri_blocks=9195204_88192048_2_2_0__259878&from=searchresults
Vincci Mae,"Sarrià-St. Gervasi, Barcelona",https://www.booking.com/hotel/es/vincci-mae.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=195646506_401722917_0_2_0_203796&highlighted_blocks=195646506_401722917_0_2_0_203796&matching_block_id=195646506_401722917_0_2_0_203796&sr_pri_blocks=195646506_401722917_0_2_0_203796_242022&from_sustainable_property_sr=1&from=searchresults
NH Collection Barcelona Podium,"Eixample, Barcelona",https://www.booking.com/hotel/es/nhpodium.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9077819_93709050_0_2_0&highlighted_blocks=9077819_93709050_0_2_0&matching_block_id=9077819_93709050_0_2_0&sr_pri_blocks=9077819_93709050_0_2_0__202816&from_sustainable_property_sr=1&from=searchresults
Catalonia Portal de l'Angel,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/cataloniaalbinioni.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9058411_194609273_0_2_0&highlighted_blocks=9058411_194609273_0_2_0&matching_block_id=9058411_194609273_0_2_0&sr_pri_blocks=9058411_194609273_0_2_0__223700&from_sustainable_property_sr=1&from=searchresults
Sunotel Central,"Eixample, Barcelona",https://www.booking.com/hotel/es/sunotel-central.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9677116_399046999_2_2_0&highlighted_blocks=9677116_399046999_2_2_0&matching_block_id=9677116_399046999_2_2_0&sr_pri_blocks=9677116_399046999_2_2_0__160550&from=searchresults
Catalonia Ramblas 4* Sup,"Ciutat Vella, Barcelona",https://www.booking.com/hotel/es/catalonia-ramblas.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9343016_88193731_0_2_0&highlighted_blocks=9343016_88193731_0_2_0&matching_block_id=9343016_88193731_0_2_0&sr_pri_blocks=9343016_88193731_0_2_0__219778&from_sustainable_property_sr=1&from=searchresults
Blue Barcelona,"Sarrià-St. Gervasi, Barcelona",https://www.booking.com/hotel/es/blue-barcelona.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=119124304_88509646_3_1_0&highlighted_blocks=119124304_88509646_3_1_0&matching_block_id=119124304_88509646_3_1_0&sr_pri_blocks=119124304_88509646_3_1_0__174447&from=searchresults
Hotel El Palace Barcelona,"Eixample, Barcelona",https://www.booking.com/hotel/es/ritzbcn.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9004801_396743962_2_2_0&highlighted_blocks=9004801_396743962_2_2_0&matching_block_id=9004801_396743962_2_2_0&sr_pri_blocks=9004801_396743962_2_2_0__331985&from_sustainable_property_sr=1&from=searchresults
Catalonia Diagonal Centro,"Eixample, Barcelona",https://www.booking.com/hotel/es/catalonia-diagonal-centro.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9058110_194625034_0_2_0&highlighted_blocks=9058110_194625034_0_2_0&matching_block_id=9058110_194625034_0_2_0&sr_pri_blocks=9058110_194625034_0_2_0__213278&from_sustainable_property_sr=1&from=searchresults
Catalonia Albeniz,"Sant Martí, Barcelona",https://www.booking.com/hotel/es/cataloniaalbeniz.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173600&all_sr_blocks=9059005_194594649_0_2_0&highlighted_blocks=9059005_194594649_0_2_0&matching_block_id=9059005_194594649_0_2_0&sr_pri_blocks=9059005_194594649_0_2_0__153200&from_sustainable_property_sr=1&from=searchresults
Sercotel Hotel Rosellon,"Eixample, Barcelona",https://www.booking.com/hotel/es/ayre-rosellon.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=27&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173584&all_sr_blocks=18882529_88203218_2_2_0&highlighted_blocks=18882529_88203218_2_2_0&matching_block_id=18882529_88203218_2_2_0&sr_pri_blocks=18882529_88203218_2_2_0__208278&from_sustainable_property_sr=1&from=searchresults
Hotel Nuevo Triunfo,"Sants-Montjuïc, Barcelona",https://www.booking.com/hotel/es/nuevotriunfo.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=28&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173584&all_sr_blocks=9037403_0_2_0_0&highlighted_blocks=9037403_0_2_0_0&matching_block_id=9037403_0_2_0_0&sr_pri_blocks=9037403_0_2_0_0__140880&from=searchresults
Grand Hyatt Barcelona,"Les Corts, Barcelona",https://www.booking.com/hotel/es/grandhyattbarcelona.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=29&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173584&all_sr_blocks=9041160_384625829_2_42_0&highlighted_blocks=9041160_384625829_2_42_0&matching_block_id=9041160_384625829_2_42_0&sr_pri_blocks=9041160_384625829_2_42_0__266252&from_sustainable_property_sr=1&from=searchresults
Hotel America Barcelona,"Eixample, Barcelona",https://www.booking.com/hotel/es/america-barcelona.html?label=gen173nr-1BCAEoggI46AdSAnVzWARoRogBAZgBMbgBGcgBD9gBAegBAYgCAagCA7gC-NjpvAbAAgHSAiQ4ZGVlZWVhMi1mOTI5LTRmOWQtOTk0OC0xMzU5MWFkYWNlODjYAgXgAgE&sid=e4d75ea5b4af942929b0d4f9cf71e9c5&aid=304142&ucfs=1&arphpl=1&checkin=2025-02-01&checkout=2025-02-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=30&sr_order=popularity&srpvid=93d07e84e71d00c4&srepoch=1738173584&all_sr_blocks=9192307_125264618_2_2_0&highlighted_blocks=9192307_125264618_2_2_0&matching_block_id=9192307_125264618_2_2_0&sr_pri_blocks=9192307_125264618_2_2_0__213438&from=searchresults
