city,hotel_name,price_euros_first,price_euros_second,rating,num_reviews,quality_over_5,amen,apartamento,art,atocha,attract,bar,baraja,bathroom,bedroom,boast,box,breakfast,bright,buffet,build,car,castellana,central,centro,chamartin,channel,close,coffe,come,comfort,complex,connect,consist,continent,conveni,cuisin,daili,day,debod,decor,deposit,design,dine,dishwash,district,drink,drive,dryer,easi,eleg,enjoy,entranc,everi,extra,facil,famili,famou,fit,floor,foot,fridg,fulli,garden,gym,hair,hairdryer,heart,heat,histor,hostal,hotel,ideal,ifema,includ,inform,kettl,kitchenett,lift,live,locat,loung,madrid,main,mani,menu,mercado,microwav,miguel,minibar,near,nearbi,nearest,nonsmok,onsit,option,outdoor,oven,paid,paseo,point,pool,prado,public,railway,reach,recent,recept,reina,relax,renov,request,retiro,royal,safe,safeti,salamanca,san,santiago,satellit,season,seat,select,serv,servic,share,shop,short,shuttl,sightse,snack,sofia,soundproof,spaciou,spanish,squar,stadium,staff,stay,stop,street,suit,surround,swim,tapa,templ,terrac,toaster,toiletri,toledo,tour,train,triangl,view,wardrob,wash,wooden,avenu,barcelona,barceloneta,bath,batllo,beach,boqueria,boulevard,boutiqu,buse,camp,catalan,catalana,catalonia,cathedr,cocktail,contemporari,diagon,direct,eixampl,familia,fountain,gaudi,gothic,hire,hob,langel,larg,luggag,magic,mar,maria,market,mediterranean,miquel,montjuic,museum,musica,nou,nova,palau,park,pedrera,picasso,plaza,port,portal,quarter,rambla,reial,rental,rooftop,sagrada,sant,santa,sauna,separ,shower,site,smart,sofa,somorrostro,spa,storag,theatr,tivoli,use
"Madrid, Community of Madrid",El Apartamento del Sol,879.0,979.0,6.1,27.0,3.0,0.0,6.761405744515995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5142342648825204,0.0,0.0,3.2088526153313386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108769156774356,2.4397195277934713,0.0,0.0,2.882456030698867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4897299483681326,0.0,0.0,2.869877248492007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85745472849345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407716796707297,0.0,0.0,2.2479575772204297,0.0,2.607512984024516,2.6567840330312986,0.0,0.0,0.0,0.0,3.8507065015037334,0.0,2.3615547549441347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2479575772204297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5142342648825204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1410300189925775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid","El Autor Hotel, Madrid, Autograph Collection",2325.0,2811.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.241268589069633,0.0,0.0,0.0,0.0,3.5142342648825204,2.331922957337764,0.0,2.7520942128356234,0.0,0.0,0.0,0.0,0.0,0.0,3.7255433585497273,0.0,2.4156219762144104,2.275170140745314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5142342648825204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.882456030698867,0.0,0.0,0.0,0.0,0.0,0.0,2.560556000936745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5979435330083653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7859957645113047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2479575772204297,0.0,0.0,0.0,0.0,3.9560670171615597,0.0,0.0,0.0,0.0,2.3615547549441347,3.157559320943788,0.0,0.0,0.0,0.0,0.0,0.0,2.2546916094017737,0.0,0.0,0.0,2.2479575772204297,0.0,0.0,3.5142342648825204,0.0,0.0,0.0,2.821087084322575,0.0,3.108769156774356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384369432710306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7410443766490387,0.0,0.0,0.0,0.0,2.5979435330083653,3.3006601645844613,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",El Hogar de Esteban,707.0,745.0,6.3,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.360083585055262,2.7745670686876824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4156219762144104,0.0,0.0,0.0,0.0,3.9560670171615597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108769156774356,0.0,0.0,0.0,2.882456030698867,0.0,0.0,0.0,0.0,0.0,0.0,2.607512984024516,0.0,0.0,0.0,0.0,0.0,0.0,2.4897299483681326,0.0,0.0,2.869877248492007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947838789961719,2.85745472849345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607512984024516,2.6567840330312986,0.0,0.0,0.0,0.0,3.8507065015037334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2479575772204297,0.0,0.0,0.0,0.0,0.0,2.5884647890538215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5142342648825204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498313692059524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821087084322575,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",El Pasaje,1043.0,1013.0,7.8,542.0,3.0,0.0,0.0,0.0,0.0,3.2445706979334177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5142342648825204,0.0,0.0,3.157559320943788,0.0,0.0,0.0,6.417705230662677,0.0,0.0,3.7255433585497273,0.0,3.9196993729906846,0.0,0.0,3.696555821676475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607512984024516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8507065015037334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.588342237036242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4677142492476274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.451086717099455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Elba Madrid Alcalá,931.0,983.0,8.9,8241.0,4.0,0.0,0.0,0.0,0.0,0.0,2.241268589069633,0.0,0.0,0.0,0.0,0.0,2.331922957337764,0.0,2.7520942128356234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.755396321699408,0.0,0.0,0.0,0.0,0.0,3.174366439260169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157559320943788,0.0,0.0,0.0,0.0,0.0,0.0,2.5979435330083653,0.0,0.0,0.0,0.0,0.0,3.8846080531794147,3.124769498120797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7859957645113047,0.0,0.0,2.947838789961719,0.0,0.0,0.0,0.0,0.0,0.0,3.093020799806217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7410443766490387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Encantador Alojamiento junto al corazón de Madrid Río,947.0,1023.0,7.7,541.0,3.0,0.0,0.0,0.0,0.0,3.2445706979334177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4156219762144104,0.0,0.0,2.975237764149833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4397195277934713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490703767472326,0.0,2.560556000936745,0.0,0.0,0.0,2.4897299483681326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947838789961719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3998736192462715,0.0,2.3767065599647372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2149512807522598,0.0,0.0,0.0,2.3102614605565845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821087084322575,0.0,0.0,0.0,0.0,0.0,3.1410300189925775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Espacio Bernabéu,985.0,1177.0,9.2,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.360083585055262,2.7745670686876824,0.0,0.0,2.331922957337764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.281611969613767,0.0,0.0,2.4156219762144104,2.275170140745314,0.0,0.0,0.0,3.9560670171615597,3.8846080531794147,0.0,0.0,0.0,0.0,2.569772656041669,0.0,0.0,0.0,3.174366439260169,0.0,2.4397195277934713,0.0,0.0,2.882456030698867,0.0,0.0,2.882456030698867,3.6683849447097785,0.0,3.8507065015037334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4897299483681326,0.0,0.0,2.869877248492007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124769498120797,0.0,0.0,0.0,3.9560670171615597,0.0,2.85745472849345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407716796707297,0.0,0.0,0.0,0.0,2.607512984024516,0.0,0.0,0.0,3.445241393395569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124769498120797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2479575772204297,0.0,0.0,0.0,0.0,0.0,2.5884647890538215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498313692059524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5790750487039826,2.4156219762144104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Espahotel Plaza Basílica,903.0,1112.0,8.5,1398.0,3.0,3.7861679803661623,0.0,0.0,0.0,0.0,0.0,0.0,3.360083585055262,2.7745670686876824,0.0,0.0,0.0,0.0,0.0,0.0,3.755396321699408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.275170140745314,0.0,0.0,3.9196993729906846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4397195277934713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157559320943788,0.0,0.0,0.0,0.0,0.0,0.0,2.5979435330083653,0.0,2.9614444420174975,0.0,0.0,3.588342237036242,0.0,0.0,0.0,3.755396321699408,0.0,0.0,0.0,2.85745472849345,0.0,0.0,7.343648515297897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.947838789961719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176929578107643,2.821087084322575,0.0,0.0,0.0,0.0,3.6143177234395027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996627384119048,3.538331816461581,0.0,0.0,3.3398808777377424,0.0,3.4677142492476274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Espahotel Plaza de España,1098.0,1254.0,7.8,3649.0,3.0,0.0,0.0,0.0,0.0,0.0,2.241268589069633,0.0,0.0,0.0,0.0,0.0,4.663845914675528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9196993729906846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40175628145583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5142342648825204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9614444420174975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447882838432632,0.0,0.0,0.0,0.0,2.407716796707297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719304390012633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2149512807522598,0.0,0.0,0.0,0.0,0.0,2.821087084322575,0.0,0.0,0.0,2.7859957645113047,0.0,0.0,0.0,0.0,0.0,0.0,3.6143177234395027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Estudio vanguardista- 1B- Chamberí,701.0,1056.0,7.4,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7745670686876824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.569772656041669,0.0,0.0,0.0,0.0,3.108769156774356,2.4397195277934713,0.0,0.0,2.882456030698867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4897299483681326,0.0,0.0,2.869877248492007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3998736192462715,0.0,2.3767065599647372,0.0,0.0,0.0,2.607512984024516,2.6567840330312986,0.0,0.0,0.0,3.0034086411165295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2149512807522598,0.0,0.0,0.0,2.3102614605565845,2.5884647890538215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498313692059524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5790750487039826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1410300189925775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Estudios Nuevos Madrid Centro,530.0,603.0,8.8,120.0,3.0,0.0,0.0,0.0,2.5790750487039826,0.0,0.0,0.0,0.0,0.0,3.9196993729906846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5142342648825204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4397195277934713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3006601645844613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3998736192462715,0.0,2.3767065599647372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2546916094017737,0.0,0.0,0.0,2.2479575772204297,0.0,0.0,0.0,0.0,2.3102614605565845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384369432710306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821087084322575,0.0,2.6467336971777975,0.0,2.5979435330083653,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Eurostars Casa de la Lírica,1324.0,1345.0,8.6,3441.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.360083585055262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157559320943788,0.0,0.0,0.0,0.0,0.0,2.275170140745314,3.7255433585497273,0.0,3.9196993729906846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490703767472326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5979435330083653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.588342237036242,0.0,0.0,5.438608780025266,0.0,0.0,0.0,0.0,0.0,2.2546916094017737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Eurostars Central,1140.0,1140.0,8.4,4931.0,4.0,0.0,0.0,3.40175628145583,0.0,0.0,4.482537178139266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315118641887576,0.0,0.0,0.0,0.0,0.0,2.275170140745314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.560556000936745,0.0,3.7861679803661623,0.0,0.0,0.0,0.0,0.0,2.5979435330083653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.755396321699408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157559320943788,0.0,0.0,0.0,0.0,3.8507065015037334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719304390012633,0.0,0.0,0.0,0.0,2.947838789961719,0.0,0.0,0.0,0.0,2.2479575772204297,0.0,0.0,0.0,0.0,0.0,0.0,2.821087084322575,0.0,0.0,0.0,0.0,0.0,0.0,2.947838789961719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490703767472326,0.0,3.538331816461581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7410443766490387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Eurostars Madrid Gran Vía,1192.0,1175.0,8.7,3302.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85745472849345,0.0,0.0,2.447882838432632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2445706979334177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821087084322575,0.0,3.108769156774356,0.0,0.0,0.0,0.0,2.947838789961719,0.0,0.0,0.0,0.0,0.0,0.0,3.093020799806217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4677142492476274,0.0,0.0,0.0,2.4156219762144104,0.0,0.0,0.0,2.821087084322575,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Eurostars Madrid Tower,1510.0,1565.0,8.8,4934.0,5.0,0.0,0.0,0.0,0.0,0.0,2.241268589069633,3.360083585055262,3.360083585055262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.755396321699408,3.8179166786807426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.510792643398816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315118641887576,0.0,0.0,0.0,0.0,3.696555821676475,2.869877248492007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7859957645113047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.895765676865264,0.0,0.0,3.8846080531794147,0.0,0.0,0.0,0.0,0.0,3.2445706979334177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.588342237036242,0.0,0.0,0.0,0.0,0.0,3.3006601645844613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5884647890538215,0.0,0.0,0.0,0.0,2.7859957645113047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093020799806217,0.0,0.0,2.498313692059524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.195887066016731,0.0,0.0,3.9196993729906846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Madrid, Community of Madrid",Eurostars Monte Real,874.0,855.0,8.7,2576.0,4.0,0.0,0.0,0.0,0.0,0.0,2.241268589069633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8179166786807426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7255433585497273,0.0,3.9196993729906846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.93083990183081,0.0,0.0,3.490703767472326,0.0,0.0,0.0,0.0,2.607512984024516,0.0,0.0,2.560556000936745,0.0,0.0,0.0,0.0,3.3006601645844613,0.0,0.0,2.5979435330083653,0.0,0.0,0.0,0.0,0.0,0.0,3.124769498120797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1410300189925775,4.895765676865264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.489141395866835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.588342237036242,0.0,0.0,0.0,7.635833357361485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2149512807522598,0.0,0.0,0.0,0.0,2.5884647890538215,2.821087084322575,0.0,0.0,0.0,0.0,0.0,0.0,2.947838789961719,0.0,0.0,0.0,0.0,0.0,0.0,3.093020799806217,0.0,0.0,2.498313692059524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.831243952428821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
