hotel_name,price_euros,rating,neighborhood
Eurostars Plaza Mayor,1197.0,8.6,"Madrid City Center, Madrid"
SUARA Apartamentos 1,1895.0,9.7,"Madrid City Center, Madrid"
Gran Versalles,1325.0,8.6,"Chamberi, Madrid"
AngelitoMAD,952.0,7.2,"Moncloa-Aravaca, Madrid"
1 bedroom 1 bathroom furnished - Chamberi - Cozy - MintyStay,938.0,8.1,"Chamberi, Madrid"
Bloom Inn Madrid,1269.0,8.3,"Madrid City Center, Madrid"
LooP America,413.0,6.6,"Salamanca, Madrid"
Valdevebas Chalet con Piscina,6640.0,9.4,"Hortaleza, Madrid"
Catalonia Puerta del Sol,1620.0,8.9,"Madrid City Center, Madrid"
SmartRental Collection Gran Vía Capital,4228.0,8.9,"Madrid City Center, Madrid"
Vincci Vía - 66,1907.0,8.7,"Madrid City Center, Madrid"
Romantic Central Terrace,2423.0,7.3,"Madrid City Center, Madrid"
NH Madrid Chamberí,1325.0,8.5,"Chamberi, Madrid"
Plaza España,1239.0,7.3,"Madrid City Center, Madrid"
Gran Vía-Plaza España 2 habitaciones,3516.0,9.5,"Madrid City Center, Madrid"
Hotel Mirador de Chamartín,1699.0,8.4,"Ciudad Lineal, Madrid"
Ever House - El CORAZON de CHUECA,8864.0,9.4,"Madrid City Center, Madrid"
Eurostars Monte Real,844.0,8.7,"Fuencarral-El Pardo, Madrid"
SUITES YOU Soho,758.0,7.5,"Madrid City Center, Madrid"
Wellington Hotel & Spa Madrid,3615.0,9.1,"Salamanca, Madrid"
Cruz Apartment,1326.0,7.6,"Madrid City Center, Madrid"
Feelathome Castilla Apartments,1104.0,9.2,"Tetuan, Madrid"
Pestana Plaza Mayor Madrid,2238.0,9.0,"Madrid City Center, Madrid"
Vincci Capitol,1855.0,8.7,"Madrid City Center, Madrid"
2 habitaciones 2 baños- Moderno y Acogedor - Imperial,1010.0,8.2,"Arganzuela, Madrid"
NH Collection Madrid Abascal,1372.0,8.8,"Chamberi, Madrid"
Acogedor y Céntrico Apartamento en GRAN VÍA,3725.0,8.7,"Madrid City Center, Madrid"
Hotel Acta Madfor,1020.0,8.4,"Moncloa-Aravaca, Madrid"
1 bedroom 1 bathroom furnished - Sol - Downtown - Minty Stay,1177.0,8.3,"Madrid City Center, Madrid"
Apartamentos Centro Jardines,997.0,8.3,"Madrid City Center, Madrid"
Collection Plaza de España,1608.0,7.2,"Madrid City Center, Madrid"
Malasaña Suite,2086.0,8.1,"Madrid City Center, Madrid"
Hotel Julia,754.0,8.4,"San Blas, Madrid"
Vincci The Mint,1991.0,9.1,"Madrid City Center, Madrid"
MyHouseSpain - Luminoso piso en Chamberí,1291.0,8.9,"Chamberi, Madrid"
Ocean Drive Madrid,2225.0,8.8,"Madrid City Center, Madrid"
