hotel_name,price_euros,rating,neighborhood
11BLDG1025 - Superp Apartment downtown,,10.0,"Sants-Montjuïc, Barcelona"
Alojamiento Nuevo Balmes,,9.0,"Eixample, Barcelona"
31PAR1008 - Mediterranean style apartment,,7.8,"Sants-Montjuïc, Barcelona"
31TILB1041 Magnific Apartment in Villa Olímpica,,8.4,"Sant Martí, Barcelona"
Central Rooms Cathedral,,7.1,"Ciutat Vella, Barcelona"
22MAN1017- Cute apartment in Sant Antoni,,7.9,"Eixample, Barcelona"
1229 - AWESOME CITY CENTER APARTMENT WITH TERRACE,,7.8,"Eixample, Barcelona"
P1GRVCC1059 - Fantastic 2bedroom flat in the center,,8.2,"Sants-Montjuïc, Barcelona"
Montaber Apartment - Sant Antoni,,7.0,"Eixample, Barcelona"
31ENT1027 - Mediterranean decorated apartment,,8.0,"Eixample, Barcelona"
Sagrada Familia ART Apt By MyRentalHost,,8.2,"Eixample, Barcelona"
51PAR1011 Nice apartment in Parallel,,8.2,"Sants-Montjuïc, Barcelona"
Sagrada Familia Vl by Enjoy Apartments,,4.5,"Eixample, Barcelona"
23PAR1007 Comfortable apartment in Paralel,,7.5,"Sants-Montjuïc, Barcelona"
42man1018 Centrally located flat in Sant Antoni,,7.2,"Eixample, Barcelona"
Studio Gracia By MyRentalHost,,9.0,"Gràcia, Barcelona"
Alojamiento Villarro,,8.2,"Eixample, Barcelona"
Habitaciones en Barcelona,828.0,8.8,"Sant Andreu, Barcelona"
P9MDR305 - Nice apartment in Poble Sec,,8.8,"Sants-Montjuïc, Barcelona"
Sagrada Familia II by Enjoy Apartments,,6.4,"Eixample, Barcelona"
The 8 Boutique B&B,,7.5,"Eixample, Barcelona"
33PAR1094 - Magnific 2BR Flat in Poble Sec,,9.0,"Sants-Montjuïc, Barcelona"
Mellow Barcelona,,6.4,"Horta-Guinardó, Barcelona"
11RDSP1061 - Fantastic 1BR Apartment in Sant Antoni,,7.5,"Eixample, Barcelona"
Barcelona - Art,,5.5,"Horta-Guinardó, Barcelona"
Casa Cosi - Putxet 3,,8.6,"Sarrià-St. Gervasi, Barcelona"
Placa Cataluna,,,"Ciutat Vella, Barcelona"
P2PAR1002 - Super Bright & New Apartment in the city center,,8.2,"Sants-Montjuïc, Barcelona"
Charming central gem in Poble Sec,,6.3,"Sants-Montjuïc, Barcelona"
Stylish 4br City View Apt Near Sagrada Familia,,5.6,"Eixample, Barcelona"
Balmes Private Rooms,530.0,4.6,"Eixample, Barcelona"
Barcelona Centro city,,,"Ciutat Vella, Barcelona"
41PAR1022 - Luminous apartment in Sant Antoni,,8.4,"Eixample, Barcelona"
Alojamiento Sepulveds,,8.5,"Eixample, Barcelona"
Luminous Designer Loft Style Apt Eixample Views By MyRentalHost,,9.7,"Eixample, Barcelona"
E2mai1047- Fantastic apartment next to Sagrada Familia,,8.8,"Eixample, Barcelona"
Casa Cosi Don Bajos,,8.1,"Sarrià-St. Gervasi, Barcelona"
Fridays Flats Villa Alba,,6.6,"Sants-Montjuïc, Barcelona"
Alojamiento Flor,,8.0,"Eixample, Barcelona"
12CRC1038 - Big & Cozy 2bed Apartment in the city,,8.6,"Sants-Montjuïc, Barcelona"
21par1005 - Beautiful Apartment in Paral-lel,,7.1,"Sants-Montjuïc, Barcelona"
Casa Wilson by MyRentalHost,,7.3,"Gràcia, Barcelona"
Casa Cosi - Putxet 2,,8.4,"Sarrià-St. Gervasi, Barcelona"
23MAL1075- Beautiful 2BR apartment near Sagrada Fa,,9.6,"Eixample, Barcelona"
13PAR1004 - Fabulous apartment in the heart of Barcelona,,7.6,"Sants-Montjuïc, Barcelona"
P1PAR1001 - Wonderfull aparment in Paralel,,6.8,"Sants-Montjuïc, Barcelona"
Barcelona - Loft Paseo de gracia,,7.2,"Gràcia, Barcelona"
Casa Cosi Patio 1,,9.5,"Sarrià-St. Gervasi, Barcelona"
Casa Cosi - El Farro 2,,9.0,"Sarrià-St. Gervasi, Barcelona"
P1MAL1091- Fantastic 3bed steps away from Sagrada,,9.3,"Eixample, Barcelona"
Apartment familiar,,8.0,"Sant Martí, Barcelona"
21MAL1089-Magnific apartment near Sagrada familia,,9.3,"Eixample, Barcelona"
Barcelona City Seven,,6.9,"Sarrià-St. Gervasi, Barcelona"
Hesperia Barcelona Barri Gòtic,,8.7,"Ciutat Vella, Barcelona"
13MAL1077- Magnific 2BR flat,,,"Eixample, Barcelona"
Alojamiento Mallor,,9.0,"Eixample, Barcelona"
44MAL1084- Bright 2BR apartment,,9.6,"Eixample, Barcelona"
PAR rooms,767.0,4.9,"Eixample, Barcelona"
11FOH1095 - Cosy apartment near Plaza España,,8.3,"Sants-Montjuïc, Barcelona"
23PTBG1090 - Beautiful 2BR Apartment near Sants,,8.0,"Sants-Montjuïc, Barcelona"
Catalan Comfort near Sagrada Familia by MyRentalHost,,8.0,"Gràcia, Barcelona"
63PAR1016- Sunny apartment in Paralel,,7.8,"Sants-Montjuïc, Barcelona"
Luxury Paseo de Gracia Casa Batlló,,9.3,"Eixample, Barcelona"
P3MAL1076- Beautiful 2BR newly refurbished,,9.7,"Eixample, Barcelona"
En2val1028 - Eixample Esquerra with terrace,,7.4,"Eixample, Barcelona"
The MO House,,8.2,"Eixample, Barcelona"
Unique Rentals - Luxurious Oasis,,8.0,"Eixample, Barcelona"
12PAR1003 - Luminoso piso en Paralelo,,7.5,"Sants-Montjuïc, Barcelona"
61PAR1014- Magnifico apartamento recientemente decorado en Poble Sec,,8.7,"Sants-Montjuïc, Barcelona"
22MAL1074- Nuevo piso a 10min de Sagrada Familia,,9.7,"Eixample, Barcelona"
Love Local Life Near Sagrada Familia by MyRentalHost,,9.0,"Eixample, Barcelona"
42MAL813 - Great 2Br near Sagrada Familia,,,"Eixample, Barcelona"
P2ari1046 - Magnific 2Bed Apartment in the City Center,,8.6,"Eixample, Barcelona"
Casa Cosi - Sant Gervasi 2,,9.3,"Sarrià-St. Gervasi, Barcelona"
Best Barcelona boat experience,868.0,8.2,Barcelona
Bruc & Bruc,,7.6,"Eixample, Barcelona"
Casa Cosi - Sant Gervasi 3,,7.0,"Sarrià-St. Gervasi, Barcelona"
52CIR1072 - Cozy apartment in the heart of Gracia,,7.5,"Gràcia, Barcelona"
Barcelona City Apartment,,7.1,"Sant Martí, Barcelona"
52PAR1012 - Magnific 3BR Apartment in Paralel,,7.0,"Sants-Montjuïc, Barcelona"
42BADR1040 New & Bright Apartment PobleNou,,5.0,"Sant Martí, Barcelona"
CENTRAL STYLISH EIXAMPLE - Casa Antonio By MyRentalHost,,8.8,"Eixample, Barcelona"
51NO1058 - Bright 1bed flat in Poble Sec,,7.2,"Sants-Montjuïc, Barcelona"
Alojamiento Parrales,,5.7,"Eixample, Barcelona"
E4MAL1080 - Fabulous Flat next to Sagrada Familia,,9.6,"Eixample, Barcelona"
43MAL1000-Nice&Bright 2BR flat next to Sagrada Familia,,9.3,"Eixample, Barcelona"
22CRC1039 - Exquisite apartment near the center,,7.3,"Sants-Montjuïc, Barcelona"
Unique Rentals - Placa Catalunya Central Apartments,,8.9,"Eixample, Barcelona"
Yate en Port Fórum,,7.0,Barcelona
24MAL1073-Marvellous 2BR flat near Sagrada Familia,,9.6,"Eixample, Barcelona"
E1MAL1079- Fantastic 2BR flat in the center,,9.4,"Eixample, Barcelona"
1217 - POOL AND BEACH NICE APARTMENT II,,7.0,"Sant Martí, Barcelona"
Architects Home By MyRentalHost,,1.0,"Sants-Montjuïc, Barcelona"
Casa Cosi - Putxet 4,,7.2,"Sarrià-St. Gervasi, Barcelona"
Apartamento Cartellà 1 room,,,"Nou Barris, Barcelona"
Barcelona City Rooms,,6.8,"Gràcia, Barcelona"
31mai1043 - Sunny home terrace Sagrada Familia,,7.8,"Eixample, Barcelona"
E4lle1031 - Studio next to Plaza Espanya,,,"Sants-Montjuïc, Barcelona"
52ROC1069 - New 2BR Flat near Plaza Espana,,8.0,"Eixample, Barcelona"
Majestic 4BR/4BATH apartment in Sagrada Familia area,,9.8,"Gràcia, Barcelona"
53PAR389 - Magnifico piso en el centro de Poble Sec,,6.2,"Sants-Montjuïc, Barcelona"
Itaca Hostel,,8.9,"Ciutat Vella, Barcelona"
41PAR1044 - Fantastic apartment,,8.0,"Sants-Montjuïc, Barcelona"
Casa Cosi - Sant Gervasi 4,,7.0,"Sarrià-St. Gervasi, Barcelona"
33MAL1082- Big 2BR apartment near Sagrada Familia,,9.8,"Eixample, Barcelona"
Unique Rentals-Seafront Luxe Suites,,8.6,"Sant Martí, Barcelona"
The Yellow House by MyRentalHost,,9.0,"Horta-Guinardó, Barcelona"
Casa Cosi - Eixample 4,,7.0,"Eixample, Barcelona"
34MAL635- New&Bright 2br Apt near Sagrada Familia,,9.3,"Eixample, Barcelona"
73cop1034 - Spacious apartment with terrace,,8.0,"Sarrià-St. Gervasi, Barcelona"
22DIA1087- New 2BR flat in the center!,,9.6,"Eixample, Barcelona"
22PAR1006 Newly refurbished 2bed apartment in Paral,,7.3,"Sants-Montjuïc, Barcelona"
Canela Homes BARCELONA PARK GÜELL,,7.6,"Gràcia, Barcelona"
51flo1024 -Well located apartment in Sant Antoni,,8.0,"Eixample, Barcelona"
Canela Homes BARCELONA NINOT,,8.0,"Eixample, Barcelona"
44poc1062 - Studio newly decorated in Poble Sec,,6.0,"Sants-Montjuïc, Barcelona"
2sic1033 - Bright flat near Sagrada Familia,,6.3,"Eixample, Barcelona"
42ara1026 - Spacious apartment in Eixample,,7.0,"Eixample, Barcelona"
21CRM1068 - Fantastic & tipical Catalonian 2BR flat,,6.0,"Sants-Montjuïc, Barcelona"
Spacious apartment in Barcelona with outdoor terrace,,,"Eixample, Barcelona"
P2amp1057 - Magnific 3BR apartment in the ghotic,,4.0,"Ciutat Vella, Barcelona"
Canela Homes BARCELONA COZY,,1.0,"Gràcia, Barcelona"
A1mar1023 Breathtaking rooftop in Sagrada Familia,,5.5,"Eixample, Barcelona"
Ilunion Almirante,,7.6,"Ciutat Vella, Barcelona"
pilar 4,,,"Ciutat Vella, Barcelona"
Arc House Barcelona,,7.0,"Sant Martí, Barcelona"
