hotel_name,price_euros,rating,neighborhood
Petit Palace Plaza España,,8.0,"Madrid City Center, Madrid"
Fee4Me. Amazing apartment in the heart of Lavapies,,8.0,"Madrid City Center, Madrid"
MEZZANINe GREEN,787.0,7.4,"Madrid City Center, Madrid"
Precioso estudio con dos ambientes,574.0,9.2,"Puente de Vallecas, Madrid"
JC Rooms Chueca,,8.2,"Madrid City Center, Madrid"
ICON Wipton,,8.9,"Salamanca, Madrid"
Petit Palace Chueca,,8.4,"Madrid City Center, Madrid"
StopinFlat,855.0,8.3,"Madrid City Center, Madrid"
Apartamentos EconoStay Plaza de España,647.0,7.3,"Madrid City Center, Madrid"
H-A San Mateo Suites,811.0,7.7,"Madrid City Center, Madrid"
Magnifico Studio Madrid,763.0,8.0,"Arganzuela, Madrid"
Ilunion Atrium,,8.5,"Ciudad Lineal, Madrid"
Arenal Suites Puerta del Sol,,9.5,"Madrid City Center, Madrid"
Apartamento Atocha / Embajadores,,8.7,"Madrid City Center, Madrid"
Market Martinez de La Riva III,490.0,7.0,"Puente de Vallecas, Madrid"
Hostal Juliette-Gran Vía,,8.0,"Madrid City Center, Madrid"
BYPILLOW Velázquez 45,,8.6,"Salamanca, Madrid"
R22-Loft en Madrid con aire acondicionado y Wifi,409.0,8.2,"Puente de Vallecas, Madrid"
I'M Room Suites Nuevos Ministerios - Bernabeu 'Digital Access',,9.0,"Tetuan, Madrid"
Hotel Santo Domingo,,7.6,"Madrid City Center, Madrid"
CH Chelo,897.0,7.8,"Madrid City Center, Madrid"
Hostal Milan,,8.3,"Madrid City Center, Madrid"
Petit Palace Posada del Peine,,8.5,"Madrid City Center, Madrid"
Hotel Madrid Río,774.0,7.3,"Usera, Madrid"
ALojamiento individual con baño propio y cocina compartida,598.0,,"Chamberi, Madrid"
Modular Suites Alfonso Gómez,711.0,8.0,"San Blas, Madrid"
Hotel Praga,,8.4,"Carabanchel, Madrid"
Céntrico apartamento a unos pasos de Gran Vía,,8.0,"Madrid City Center, Madrid"
Riu Plaza España,,9.0,"Madrid City Center, Madrid"
Mayerling Hotel,,8.3,"Madrid City Center, Madrid"
El Paseo a Madrid 169 - Junto a la Casa de Campo,791.0,9.6,"Latina, Madrid"
Petit Palace Cliper-Gran Vía,,8.2,"Madrid City Center, Madrid"
Hostal Abami II,,8.4,"Madrid City Center, Madrid"
Hostal Madrid Sol,954.0,8.0,"Madrid City Center, Madrid"
Catalonia Atocha,,8.8,"Madrid City Center, Madrid"
Petit Palace Plaza del Carmen,,8.5,"Madrid City Center, Madrid"
Hostal Charlotte-Gran Vía,,7.9,"Madrid City Center, Madrid"
Moderno apartamento en Madrid,689.0,9.4,"Vicálvaro, Madrid"
Hostal Meyra,950.0,8.2,"Madrid City Center, Madrid"
HR-Madrid-Puerta del Sol,611.0,6.5,"Madrid City Center, Madrid"
Hostal Sonsoles Madrid-Centro,881.0,8.4,"Madrid City Center, Madrid"
Petit Palace Savoy Alfonso XII,,8.4,"Retiro, Madrid"
Agumar,,8.1,"Retiro, Madrid"
Petit Palace Alcalá,,8.3,"Madrid City Center, Madrid"
Las Letras Acogedor Huertas San Pedro,828.0,7.3,"Madrid City Center, Madrid"
Palacio Tirso de Molina - THE ARC COLLECTION,,9.2,"Madrid City Center, Madrid"
limehome Madrid Calle de la Madera - Digital Access,,8.0,"Madrid City Center, Madrid"
Precioso apartamento muy cerca de Méndez Alvaro,753.0,7.7,"Puente de Vallecas, Madrid"
ICON Embassy,,8.7,"Salamanca, Madrid"
Francisco I Boutique,,9.0,"Madrid City Center, Madrid"
H-A Aparthotel Hotel Quo,,8.2,"Salamanca, Madrid"
Ilunion Pio XII,,8.7,"Chamartín, Madrid"
Reina Sofia Boutique I,,9.1,"Madrid City Center, Madrid"
Apartamento en el casco antiguo,479.0,7.2,"Madrid City Center, Madrid"
Hostal La Casa de La Plaza,642.0,7.1,"Madrid City Center, Madrid"
Estudio en Madrid,864.0,9.2,"Moncloa-Aravaca, Madrid"
Hotel du Temps Madrid,,8.8,"Madrid City Center, Madrid"
Madrid Rio Manzanares,837.0,9.3,"Latina, Madrid"
Regente Hotel,,8.5,"Madrid City Center, Madrid"
Hostal Esmeralda,,8.2,"Madrid City Center, Madrid"
easyHotel Madrid Centro Atocha,757.0,7.9,"Arganzuela, Madrid"
"Hotel Madrid Chamartín, Affiliated by Meliá",,8.2,"Chamartín, Madrid"
Live it Madrid Gran Vía,532.0,6.9,"Madrid City Center, Madrid"
Petit Palace Lealtad Plaza,,8.4,"Retiro, Madrid"
Heima Retiro Park-Ibiza,,8.8,"Retiro, Madrid"
Sercotel Madrid Aeropuerto,,8.5,"Barajas, Madrid"
COZY APARTAMENT 10 MINUTES FROM THE HEART OF MADRID,613.0,9.0,Madrid
"Great design, new & calm apartment in Malasaña",874.0,8.5,"Madrid City Center, Madrid"
Hotel Mirador de Chamartín,,8.4,"Ciudad Lineal, Madrid"
Sercotel Alcalá 611,,8.5,"San Blas, Madrid"
Coqueto Apartamento en el Corazón de Madrid Sol,,8.7,"Madrid City Center, Madrid"
Hostal Ártico,854.0,7.8,"Chamberi, Madrid"
Apartamentos Soho Boutique Hoy No Me Puedo Levantar,,8.5,"Madrid City Center, Madrid"
Hostal A Nuestra Senora de La Paloma,,8.4,"Madrid City Center, Madrid"
Zenit Abeba,,8.8,"Salamanca, Madrid"
UMusic Hotel Madrid,,8.8,"Madrid City Center, Madrid"
CH Bueno,,9.2,"Madrid City Center, Madrid"
Luxury Green Hostal Madrid Gran Vía,,9.1,"Madrid City Center, Madrid"
Hotel Regina,,9.3,"Madrid City Center, Madrid"
Apartamento confortable y funcional en Vallecas,,9.1,"Puente de Vallecas, Madrid"
Apartamentos Libertad 24,,9.4,"Madrid City Center, Madrid"
Hospedium Hotel Los Condes,,8.5,"Madrid City Center, Madrid"
Atico Atocha Ile,,8.1,"Madrid City Center, Madrid"
BELLADURMIENTE,406.0,7.4,"Tetuan, Madrid"
Ayala 63 - THE ARC COLLECTION,,9.3,"Salamanca, Madrid"
Duke Vallehermoso,,7.9,"Chamberi, Madrid"
Prado Suite,,8.6,"Madrid City Center, Madrid"
Exe Plaza,,8.7,"Tetuan, Madrid"
Grupotel Mayorazgo,,8.8,"Madrid City Center, Madrid"
CH Rayuela,,8.0,"Madrid City Center, Madrid"
Suitur Apartment Hita I Centro Madrid,783.0,7.7,"Madrid City Center, Madrid"
Meta Habitat Ramon Lujan B,468.0,7.9,"Usera, Madrid"
Designer Apartment 3,,9.6,"Chamartín, Madrid"
Casa Malasaña,,9.0,"Madrid City Center, Madrid"
Nuevo loft reformado M Vadillo 4pax D,794.0,7.3,"Carabanchel, Madrid"
Hostal Falfes,382.0,8.4,"Tetuan, Madrid"
Hotel Avenida Gran Vía,,8.1,"Madrid City Center, Madrid"
Pierre & Vacances Apartamentos Edificio Eurobuilding 2,,8.6,"Tetuan, Madrid"
Hostal Prado,651.0,8.2,"Madrid City Center, Madrid"
Apartamento con entrada indepediente,650.0,9.5,"Madrid City Center, Madrid"
Hostal Castilla II Puerta del Sol,,8.2,"Madrid City Center, Madrid"
Meta Habitat Ramon Lujan A,469.0,7.2,"Usera, Madrid"
Suitur Apartment Hita III Centro Madrid,783.0,7.3,"Madrid City Center, Madrid"
Hostal Fuentesol,515.0,7.3,"Madrid City Center, Madrid"
Madrid House Rooms,,7.6,"Madrid City Center, Madrid"
Cozy studio in Chamberí WiFi-AC-FERN-HOZ,,8.4,"Chamberi, Madrid"
Hostal Abel Victoriano,851.0,7.8,"Madrid City Center, Madrid"
Hostal Castilla I Atocha,,7.8,"Madrid City Center, Madrid"
Nersan,760.0,6.9,"Madrid City Center, Madrid"
Hostal Edreira,921.0,8.7,"Madrid City Center, Madrid"
Uma Suites Atocha,999.0,8.6,"Madrid City Center, Madrid"
Gran Hotel Inglés - The Leading Hotels of the World,,9.3,"Madrid City Center, Madrid"
LooP America,407.0,6.6,"Salamanca, Madrid"
Cituspace Sandoval,,8.3,"Chamberi, Madrid"
Aspasios Calle Mayor Apartments,,9.0,"Madrid City Center, Madrid"
Madridcito,,8.9,"Madrid City Center, Madrid"
Acacias Apartments - City Centre,,8.4,"Arganzuela, Madrid"
Urban Inn Madrid,509.0,7.3,"Madrid City Center, Madrid"
CH Lumiere,491.0,7.4,"Madrid City Center, Madrid"
Malasaña Suite,,8.1,"Madrid City Center, Madrid"
Hostal Central Palace Madrid,,9.2,"Madrid City Center, Madrid"
Motel One Madrid-Plaza de España,,8.8,"Moncloa-Aravaca, Madrid"
JC Rooms Santa Ana,,8.0,"Madrid City Center, Madrid"
Centro Madrid Malasaña,604.0,7.7,"Madrid City Center, Madrid"
Apartamentos Alcalá,,9.0,"Salamanca, Madrid"
Catalonia Puerta del Sol,,8.9,"Madrid City Center, Madrid"
Hostal Santo Domingo,922.0,8.0,"Madrid City Center, Madrid"
Exe Moncloa,,8.3,"Chamberi, Madrid"
Akeah Hotel Gran Vía,,8.7,"Madrid City Center, Madrid"
Claridge Madrid,,8.7,"Retiro, Madrid"
Hostal royal begoña,,7.7,"Fuencarral-El Pardo, Madrid"
Smartrental Collection Gran Vía Centric,,8.9,"Madrid City Center, Madrid"
Hostal Inn Madrid,938.0,8.4,"Madrid City Center, Madrid"
Abalú Design Boutique Hotel Gran Via,,7.9,"Madrid City Center, Madrid"
"P4 Madrid AIRPORT, ESTADIO CIVITAS, IFEMA, BARAJAS Y REJAS",656.0,8.7,"San Blas, Madrid"
Valdevebas Chalet con Piscina,,9.4,"Hortaleza, Madrid"
Apartamentos Turisticos G3 Galeon,995.0,8.0,"Tetuan, Madrid"
Hostal Met Madrid,,8.9,"Madrid City Center, Madrid"
SmartRental Collection Gran Vía Capital,,8.9,"Madrid City Center, Madrid"
madrid central gran via Suites,,7.4,"Madrid City Center, Madrid"
SLEEP'N Atocha - B Corp Certified,,8.9,"Madrid City Center, Madrid"
Apartamento en el Rastro,,8.8,"Madrid City Center, Madrid"
Apartamento Abrante,938.0,7.6,"Carabanchel, Madrid"
1881 Madrid Ventas Hotel,,8.9,"Ciudad Lineal, Madrid"
Hostal Avenida,,8.9,"Madrid City Center, Madrid"
Eco Via Lusitana,844.0,8.2,"Carabanchel, Madrid"
BYPILLOW The Citadel,,8.4,"Madrid City Center, Madrid"
Vincci Soma,,8.2,"Salamanca, Madrid"
L&H La Latina Selection,,8.8,"Madrid City Center, Madrid"
Sol by SkyKey,,9.1,"Madrid City Center, Madrid"
Atocha Arrendamiento de Temporada,,8.3,"Madrid City Center, Madrid"
Miosotis Suites,,8.6,"Tetuan, Madrid"
Far Home Gran Vía,867.0,8.2,"Madrid City Center, Madrid"
Cosy apartamento en La Latina,504.0,6.7,"Madrid City Center, Madrid"
Pensión Apolo XI,571.0,8.3,"Madrid City Center, Madrid"
Melia Madrid Serrano,,8.7,"Salamanca, Madrid"
Lofts Reformados en el Bernabéu,,7.3,"Tetuan, Madrid"
Casual del Teatro Madrid,,8.3,"Madrid City Center, Madrid"
Apartamento a 5 minutos del centro de Madrid 6P,934.0,10.0,"Latina, Madrid"
Apartosuites Jardines de Sabatini,,9.1,"Moncloa-Aravaca, Madrid"
Amazing flat 5 balconies in Chueca - Gran Via,,9.7,"Madrid City Center, Madrid"
Catalonia Gran Vía Madrid,,8.7,"Madrid City Center, Madrid"
Collection Plaza de España,,7.2,"Madrid City Center, Madrid"
"Ático duplex con terraza en puro centro, 2 a 8 pax",,8.5,"Madrid City Center, Madrid"
Wellington Hotel & Spa Madrid,,9.1,"Salamanca, Madrid"
Loft las letras,,8.1,"Madrid City Center, Madrid"
Plaza España,,7.3,"Madrid City Center, Madrid"
Natura LifeStyle Hotel Gran Via,,7.8,"Madrid City Center, Madrid"
Axor Feria,,8.4,"San Blas, Madrid"
Loft Atocha 43,,8.6,"Madrid City Center, Madrid"
Lovely Apt in La Latina Plaza Mayor,881.0,7.2,"Madrid City Center, Madrid"
Suite Estudio en Bravo Murillo,926.0,10.0,"Tetuan, Madrid"
El Chato Madrid,697.0,8.6,"Latina, Madrid"
Heima Puerta del Sol - Opera Center,,8.9,"Madrid City Center, Madrid"
BYPILLOW Crosstown,,8.7,"Madrid City Center, Madrid"
Vincci Soho,,8.7,"Madrid City Center, Madrid"
Ekilibrio Hotel & Apart-Suites,840.0,8.2,"Usera, Madrid"
Pestana Plaza Mayor Madrid,,9.0,"Madrid City Center, Madrid"
"ELITE SUITE by EdSam, In Madrid",745.0,7.9,"Arganzuela, Madrid"
Bloom Inn Madrid,893.0,8.3,"Madrid City Center, Madrid"
7 Islas Hotel,,8.9,"Madrid City Center, Madrid"
Beautiful and comfortable flat in center of Madrid,,9.2,"Madrid City Center, Madrid"
Axor Barajas,,8.7,"San Blas, Madrid"
Sterling,,8.0,"Madrid City Center, Madrid"
Rincón de Gran Vía,,8.2,"Madrid City Center, Madrid"
Hostal New Life Madrid,757.0,7.5,"Madrid City Center, Madrid"
Hostal Esparteros,,8.2,"Madrid City Center, Madrid"
apartamento reformado en lavapies tipo loft,,8.7,"Madrid City Center, Madrid"
Hotel Puerta de Toledo,,8.8,"Arganzuela, Madrid"
Duplex B1 Arrendamiento de Temporada,,8.7,"Madrid City Center, Madrid"
Serrano Retiro ParkPlaza de Cibeles,,8.0,"Salamanca, Madrid"
SUKI HOUSE Chalet 1,351.0,8.3,Madrid
Hostal Madrid Star,851.0,8.3,"Madrid City Center, Madrid"
Oslo,,9.5,"Moncloa-Aravaca, Madrid"
Vincci The Mint,,9.1,"Madrid City Center, Madrid"
Apartamentos Dana Madrid,,9.1,"Madrid City Center, Madrid"
Madrid Boutique Apartment,,9.2,"Ciudad Lineal, Madrid"
Vincci Vía - 66,,8.7,"Madrid City Center, Madrid"
Hostal MH Fuencarral,,8.2,"Madrid City Center, Madrid"
Rosewood Villa Magna,,9.6,"Salamanca, Madrid"
Piso Augusto Acogedor 5,770.0,8.4,"Madrid City Center, Madrid"
Bob W Chueca,,8.8,"Madrid City Center, Madrid"
Oporto 26,505.0,,"Carabanchel, Madrid"
LA CANTUEÑA,421.0,7.7,Madrid
Gran Vía. Salud. Puerta del Sol. Callao.,,9.3,"Madrid City Center, Madrid"
Hostal La Rúa-Montera,,8.7,"Madrid City Center, Madrid"
Vincci Capitol,,8.7,"Madrid City Center, Madrid"
Roisa Hostal Boutique,,8.0,"Chamartín, Madrid"
Madrid Top View,,9.7,"Madrid City Center, Madrid"
Luminoso Madrid Javalambre,,8.6,"Puente de Vallecas, Madrid"
BLESS Hotel Madrid - The Leading Hotels of the World,,8.4,"Salamanca, Madrid"
Luminosa Casa Lavapies 2 dormitorios,,8.7,"Madrid City Center, Madrid"
Atocha Center,,9.2,"Arganzuela, Madrid"
JW Marriott Hotel Madrid,,8.7,"Madrid City Center, Madrid"
Hotel Serrano,,8.5,"Salamanca, Madrid"
"Hotel Palacio del Retiro, Autograph Collection",,9.0,"Retiro, Madrid"
Hotel Fenix Gran Meliá - The Leading Hotels of the World,,8.9,"Salamanca, Madrid"
SabiaNatura - boutiqueMadrid,,7.8,"Madrid City Center, Madrid"
Palacio de los Duques Gran Meliá - The Leading Hotels of the World,,9.1,"Madrid City Center, Madrid"
Santa Cruz,,8.6,"Madrid City Center, Madrid"
Almudena Modern y luxury space near Plaza Mayor,998.0,8.2,"Madrid City Center, Madrid"
LOFT DELUXE - MADRID RETIRO,,8.9,"Retiro, Madrid"
Apartamentos Matute 11,,8.4,"Madrid City Center, Madrid"
Spacious apartment near to Santiago Bernabeu,,9.6,"Chamartín, Madrid"
Gran Via Experience,640.0,7.9,"Madrid City Center, Madrid"
La Casa de Postas,,6.8,"Madrid City Center, Madrid"
OXYGEN HOSTEL Capsula,928.0,7.9,"Arganzuela, Madrid"
Carla - SVF Malasaña,877.0,,"Madrid City Center, Madrid"
NH Madrid Chamberí,,8.5,"Chamberi, Madrid"
Pequeño apartamento en el centro de Madrid,860.0,9.5,"Madrid City Center, Madrid"
Apartamentos ALFISA Puerta del Sol,,9.3,"Madrid City Center, Madrid"
Vincci Centrum,,8.4,"Madrid City Center, Madrid"
GuestReady - Barrio de las Letras Nest,,8.1,"Madrid City Center, Madrid"
Apartamento en centro de Madrid - artist workshop,773.0,4.5,"Madrid City Center, Madrid"
Prado by SkyKey,,9.5,"Madrid City Center, Madrid"
Puerta del Sol Arrendamiento de Temporada,,8.0,"Madrid City Center, Madrid"
Bravo Murillo Apartments,,7.8,"Tetuan, Madrid"
Far Home Bernabeu,823.0,8.5,"Tetuan, Madrid"
Quiet and cosy flat in N. Salamanca,,8.4,"Salamanca, Madrid"
Cats Hostel Madrid Sol,,8.2,"Madrid City Center, Madrid"
Suitur Apartment Hita II Centro Madrid,855.0,6.5,"Madrid City Center, Madrid"
Fuencarral Rooms,938.0,8.5,"Madrid City Center, Madrid"
Moratalaz,933.0,8.5,"Moratalaz, Madrid"
Hostal Arenal Madrid,,8.3,"Madrid City Center, Madrid"
Apartamentos Day Madrid SAN ANTONIO Centro Gran Via Sol Malasaña,,7.2,"Madrid City Center, Madrid"
The SECRET PALACE,,9.8,"Madrid City Center, Madrid"
New Point Opera,,9.0,"Madrid City Center, Madrid"
Apartamentos Day Madrid PLAZA DE ESPAÑA Centro Gran Via Sol Malasaña,,6.7,"Madrid City Center, Madrid"
Catalonia El Retiro,,8.9,"Retiro, Madrid"
AV. Asturias Apartamento,,8.5,"Tetuan, Madrid"
Comfortable studio in Barrio Salamanca - Bejar,,8.6,"Salamanca, Madrid"
AYZ Villegas - Auto check-in property,370.0,7.1,"Hortaleza, Madrid"
"Luminoso, pleno Madrid",991.0,8.9,"Chamartín, Madrid"
Hostel Ramon lujan 91,512.0,6.4,"Usera, Madrid"
