hotel_name,price_euros,rating,neighborhood
"Céntrico, Gran Vía Sol Plaza Mayor",,9.1,"Madrid City Center, Madrid"
ILE AINA MALASAÑA,,6.9,"Madrid City Center, Madrid"
Apartamento Lavapies al lado del Rastro,,8.6,"Madrid City Center, Madrid"
Urban La Latina,824.0,7.6,"Madrid City Center, Madrid"
PACOROOMS,956.0,8.6,"Madrid City Center, Madrid"
WANDA Airport Suite,812.0,9.2,"San Blas, Madrid"
maravilloso apartamento zona financiera,726.0,9.0,"Tetuan, Madrid"
Cozy studio in Tetuan - En 1/7,757.0,8.7,"Tetuan, Madrid"
Charming Retiro Exclusive,,8.5,"Retiro, Madrid"
Loft reformado en Marques de Vadillo con patio privado,614.0,7.9,"Carabanchel, Madrid"
Precioso Estudio en Malasaña,796.0,7.6,"Madrid City Center, Madrid"
Charming Madrid Styles,,8.1,"Madrid City Center, Madrid"
Beautiful duplex in the center,812.0,,"Madrid City Center, Madrid"
La Ronda de Segovia,766.0,7.3,"Madrid City Center, Madrid"
Charming Malasaña,,8.3,"Madrid City Center, Madrid"
Encantador Puente Segovia Caramuel,833.0,7.8,"Latina, Madrid"
Apartamentos Madrid,973.0,8.2,"Madrid City Center, Madrid"
Apartamento estudio en el centro de Madrid,487.0,,"Tetuan, Madrid"
Carla - SVF Malasaña,599.0,,"Madrid City Center, Madrid"
Designer Apartment 3,,9.6,"Chamartín, Madrid"
Apartamentos EconoStay Plaza de España,557.0,7.3,"Madrid City Center, Madrid"
Estudio Madrid 1,421.0,8.5,"Carabanchel, Madrid"
Adorable apartamento recien reformado,541.0,9.5,"Carabanchel, Madrid"
Ático de Mowgli - SOL,,9.3,"Madrid City Center, Madrid"
Estudio Barrio Malasaña,595.0,8.8,"Madrid City Center, Madrid"
Flat 5 10m walk to Bernabeu Real Madrid stadium,,9.6,"Chamartín, Madrid"
Piso Lacy Ile,770.0,8.4,"Arganzuela, Madrid"
Malasaña Suite,,8.1,"Madrid City Center, Madrid"
H-A San Mateo Suites,767.0,7.7,"Madrid City Center, Madrid"
A garden in the clouds in the center of town,,8.6,"Madrid City Center, Madrid"
Moderno apartamento en Madrid,689.0,9.4,"Vicálvaro, Madrid"
Charming Malasaña Attic,766.0,8.0,"Madrid City Center, Madrid"
Exyca Barrio Salamanca,,7.8,"Salamanca, Madrid"
Maravilloso Loft en pleno centro de Madrid,644.0,8.3,"Madrid City Center, Madrid"
Charming Gran Vía Callao,819.0,8.3,"Madrid City Center, Madrid"
"PRECIOSO ESTUDIO CON TERRAZA EN EL CORAZON DE MADRID Calle Cava Baja, 30",812.0,9.4,"Madrid City Center, Madrid"
Dobo Homes - CR33,710.0,8.3,"Chamartín, Madrid"
madrid central gran via Suites,,7.4,"Madrid City Center, Madrid"
Charming Puerta de Toledo VII - Estancias Temporales,,8.0,"Arganzuela, Madrid"
Casa Lemus,665.0,8.2,"Madrid City Center, Madrid"
Micampus Salcedo Student Residence,425.0,7.6,"Fuencarral-El Pardo, Madrid"
Francisco I Boutique,,9.0,"Madrid City Center, Madrid"
Loft de lujo a pasos del prado,779.0,8.4,"Madrid City Center, Madrid"
Rodas Apartment,570.0,7.7,"Madrid City Center, Madrid"
Charming Madrid Castilla Cuzco,821.0,8.7,"Tetuan, Madrid"
Hostal Main Street Madrid,783.0,8.9,"Madrid City Center, Madrid"
Loft las letras,,8.1,"Madrid City Center, Madrid"
Suite Estudio en Bravo Murillo,729.0,10.0,"Tetuan, Madrid"
Apartments Central Madrid - q2home,,9.2,"Madrid City Center, Madrid"
Hostal Madrid Sol,882.0,8.0,"Madrid City Center, Madrid"
Corrala con estilo en Malasaña,510.0,10.0,"Madrid City Center, Madrid"
Lovely Apartment in Gran Via Madrid,782.0,9.1,"Madrid City Center, Madrid"
Dobo Homes - D14,991.0,8.0,"Madrid City Center, Madrid"
"Bautiful and centrally located, Cuzco-Bernabeu",812.0,9.2,"Tetuan, Madrid"
Hostal Fuentesol,483.0,7.3,"Madrid City Center, Madrid"
Dobo Homes - VN17,632.0,8.0,"Ciudad Lineal, Madrid"
M&F MALASAÑA,,9.3,"Madrid City Center, Madrid"
Hostal Maria Cristina,656.0,8.8,"Madrid City Center, Madrid"
Hermoso piso a estrenar Madrid CAROLINA,817.0,8.4,"Ciudad Lineal, Madrid"
Roisa Hostal Boutique,,8.0,"Chamartín, Madrid"
Encantador Madrid Val Izq,,7.5,"Tetuan, Madrid"
Charming Delicias IV,748.0,8.3,"Arganzuela, Madrid"
Charming Madrid Chamberi,,9.4,"Chamberi, Madrid"
Charming Gran Vía VI,844.0,6.6,"Madrid City Center, Madrid"
D1 Moderno apartamento en el centro de Madrid,914.0,10.0,"Madrid City Center, Madrid"
RealBites Accommodations,812.0,7.8,"Madrid City Center, Madrid"
Fuencarral Rooms,981.0,8.5,"Madrid City Center, Madrid"
Malasaña I calle Churruca 2BR 2BH,,8.9,"Madrid City Center, Madrid"
Charming Plaza de España Central,836.0,8.9,"Moncloa-Aravaca, Madrid"
ALojamiento individual con baño propio y cocina compartida,598.0,,"Chamberi, Madrid"
Cozy apartment in Malasaña,712.0,8.8,"Madrid City Center, Madrid"
Estudio Room Madrid Centro,541.0,8.0,"Madrid City Center, Madrid"
Dear Hotel Madrid,,8.8,"Madrid City Center, Madrid"
Exyca Ifema,854.0,7.9,"San Blas, Madrid"
Nuevo Loft privado MadridRio Marques de Vadillo D,469.0,7.0,"Carabanchel, Madrid"
El Paseo a Madrid 169 - Junto a la Casa de Campo,828.0,9.6,"Latina, Madrid"
"Exclusive quietness in the heart of Madrid with Public Parking, Breakfast, 2 bathrooms",,9.0,"Madrid City Center, Madrid"
Apartamento entre Bernabeu y Barrio Salamanca,758.0,9.8,"Chamartín, Madrid"
Excelente Apartamento Familiar Madrid centro,860.0,8.4,"Madrid City Center, Madrid"
C9 Piso privado reformado con WIFI y AC,608.0,8.6,"Latina, Madrid"
Studio Suite Tribunal,650.0,,"Madrid City Center, Madrid"
Charming Mercado de San Miguel,,8.4,"Madrid City Center, Madrid"
Dobo Homes - BQ38,,9.1,"Madrid City Center, Madrid"
SUARA Apartamentos 1,,9.7,"Madrid City Center, Madrid"
Mante House - Malasaña Design,,9.0,"Madrid City Center, Madrid"
Charming Madrid Atocha,,8.1,"Madrid City Center, Madrid"
Apartamento Luna - SOLO ADULTOS,,8.7,"Chamberi, Madrid"
FC77 Apartment,,8.6,"Chamberi, Madrid"
Charming Delicias,890.0,8.2,"Arganzuela, Madrid"
Hostal Macarena,840.0,8.4,"Madrid City Center, Madrid"
Madrid Top View,,9.7,"Madrid City Center, Madrid"
Deluxe en plaza mayor,782.0,8.1,"Madrid City Center, Madrid"
Puerta del Sol Center,884.0,9.2,"Madrid City Center, Madrid"
Beautiful studio in Tetuan for 2 pax - Bj A,809.0,8.3,"Tetuan, Madrid"
Charming Circo Price,623.0,7.6,"Madrid City Center, Madrid"
Estupenda casa compartida de arquitecto!,714.0,9.1,"Hortaleza, Madrid"
AparthotelTribunal,876.0,8.9,"Madrid City Center, Madrid"
Charming Avenida América,,8.4,"Chamartín, Madrid"
Hostal Ártico,854.0,7.8,"Chamberi, Madrid"
Charming Madrid La Elipa - 3 dormitorios,,8.6,"Ciudad Lineal, Madrid"
H-A Aparthotel Hotel Quo,665.0,8.2,"Salamanca, Madrid"
Charming Madrid Plaza,,7.7,"Madrid City Center, Madrid"
Charming Lavapies,887.0,7.6,"Madrid City Center, Madrid"
CH Rayuela,,8.0,"Madrid City Center, Madrid"
Charming Lavapies Town,987.0,8.4,"Madrid City Center, Madrid"
Maravilloso apartamento centro de Madrid Malasaña,,8.6,"Madrid City Center, Madrid"
Apartamentos Matute 11,893.0,8.4,"Madrid City Center, Madrid"
Apartamento amoblado en el centro de Madrid,789.0,9.9,"Carabanchel, Madrid"
PLAZA DE CASTILLA Apartments,787.0,7.3,"Tetuan, Madrid"
"Mayor calle, alójate en el centro histórico de Madrid, junto a plaza Mayor y Mercado de San Miguel, edificio histórico 3er piso sin ascensor",939.0,8.3,"Madrid City Center, Madrid"
Chueca Exclusive,,9.1,"Madrid City Center, Madrid"
HR-Madrid-Puerta del Sol,611.0,6.5,"Madrid City Center, Madrid"
Charming Gran Vía VII,,9.3,"Madrid City Center, Madrid"
Exyca Malasaña,,8.3,"Madrid City Center, Madrid"
Apartamento a 5 minutos del centro de Madrid 6P,921.0,10.0,"Latina, Madrid"
Nersan,630.0,6.9,"Madrid City Center, Madrid"
Ola Living Hostal Tetuan,904.0,8.3,"Moncloa-Aravaca, Madrid"
HOMEABOUT PUERTA DEL SOL Premium,,7.6,"Madrid City Center, Madrid"
Estudio Centro Gran Via,,8.4,"Madrid City Center, Madrid"
Hotel Fenix Gran Meliá - The Leading Hotels of the World,,8.9,"Salamanca, Madrid"
House Samaniego 12,541.0,8.7,"San Blas, Madrid"
Dobo Homes - EG13,743.0,8.7,"Puente de Vallecas, Madrid"
Lucero Madrid,712.0,7.8,"Latina, Madrid"
AYZ Villegas - Auto check-in property,366.0,7.1,"Hortaleza, Madrid"
Home Suite Home Gran Via,937.0,8.3,"Madrid City Center, Madrid"
APARTAMENTOS SAN ANDRES,984.0,7.8,"Madrid City Center, Madrid"
Ideal para parejas,704.0,7.5,"Madrid City Center, Madrid"
Apartamentos Day Madrid PLAZA DE ESPAÑA Centro Gran Via Sol Malasaña,897.0,6.7,"Madrid City Center, Madrid"
Dobo Homes - ZU84,,7.6,"Chamberi, Madrid"
Charming Urban Madrid,963.0,8.4,"Chamberi, Madrid"
Dobo Homes - FS18,,8.4,"Salamanca, Madrid"
Confort Moderno Encantador Loft Las Ventas,,10.0,"Ciudad Lineal, Madrid"
Apartamentos Day Madrid SAN ANTONIO Centro Gran Via Sol Malasaña,,7.2,"Madrid City Center, Madrid"
Rincón de Gran Vía,,8.2,"Madrid City Center, Madrid"
EXCLUSIVE BALCONY GRAN VIA iv,,9.0,"Madrid City Center, Madrid"
Madrid Boutique Apartment,,9.2,"Ciudad Lineal, Madrid"
Madrid House Rooms,969.0,7.6,"Madrid City Center, Madrid"
Le Petit Palü- Flora,851.0,7.6,"Madrid City Center, Madrid"
dPLACE To Be - Exclusive Apartments in Historic Center,,8.1,"Madrid City Center, Madrid"
1881 Madrid Ventas Hotel,,8.9,"Ciudad Lineal, Madrid"
Cosy Bright Apt & 2BD 2BTH Salamanca &Goya,939.0,8.0,"Salamanca, Madrid"
Apartamento único en Lucero,588.0,8.2,"Latina, Madrid"
Charming Puerta de Toledo III,949.0,7.7,"Arganzuela, Madrid"
Charming Sol Attic,823.0,8.2,"Madrid City Center, Madrid"
Wonderful Apartment Chueca,,7.9,"Madrid City Center, Madrid"
JB64 Apartment,,9.0,"Salamanca, Madrid"
ApARTment Madrid,,9.0,"Madrid City Center, Madrid"
Nuevo loft reformado M Vadillo 4pax D,794.0,7.3,"Carabanchel, Madrid"
Hellenhost - Gran Vía,,8.9,"Madrid City Center, Madrid"
SabiaNatura - boutiqueMadrid,,7.8,"Madrid City Center, Madrid"
Charming La Latina Market,,8.3,"Madrid City Center, Madrid"
Home Art Apartments Bernabéu,,9.3,"Tetuan, Madrid"
Hostal Comercial,750.0,8.4,"Madrid City Center, Madrid"
Tirso Suite,,8.1,"Madrid City Center, Madrid"
"Terraza céntrica, dos habitaciones",698.0,7.0,"Chamartín, Madrid"
Toc Hostel Madrid,803.0,8.8,"Madrid City Center, Madrid"
Apartamentos Day Madrid SOL Centro Gran Via,,8.3,"Madrid City Center, Madrid"
Charming Madrid Center - Estancias Temporales,,9.0,"Madrid City Center, Madrid"
Charming Bohemian Lavapies,911.0,8.4,"Madrid City Center, Madrid"
Apartamento Chueca V en Madrid,,8.8,"Madrid City Center, Madrid"
APARTAMENTO LUXURY,,9.3,"Vicálvaro, Madrid"
Apartamento con entrada indepediente,650.0,9.5,"Madrid City Center, Madrid"
Dobo Homes - H135,,9.5,"Salamanca, Madrid"
"Apartamento 3A Atocha, Delicias, Madrid Rio",704.0,9.0,"Arganzuela, Madrid"
Las Letras Acogedor Huertas San Pedro,828.0,7.3,"Madrid City Center, Madrid"
Charming Malasaña Center,871.0,8.2,"Madrid City Center, Madrid"
The Match Madrid,,8.3,"Chamberi, Madrid"
Hostal Alfaro,,8.3,"Madrid City Center, Madrid"
Ilunion Pio XII,,8.7,"Chamartín, Madrid"
Hostal Arenal Madrid,,8.3,"Madrid City Center, Madrid"
Charming Puerta de Toledo II,726.0,6.8,"Arganzuela, Madrid"
Ilunion Suites Madrid,,8.5,"Chamartín, Madrid"
Hostal Palacio Madrid,798.0,8.1,"Madrid City Center, Madrid"
El Pasaje de Montesa,,9.0,"Salamanca, Madrid"
Hostal Evoke Madrid,,9.0,"Madrid City Center, Madrid"
Ilunion Atrium,,8.5,"Ciudad Lineal, Madrid"
Dobo Homes - RM21,,7.7,"Retiro, Madrid"
Charming Plaza Mayor II,890.0,8.2,"Madrid City Center, Madrid"
Hotel Santo Domingo,,7.6,"Madrid City Center, Madrid"
Charming Atocha,994.0,7.8,"Madrid City Center, Madrid"
Luminoso Madrid Javalambre,,8.6,"Puente de Vallecas, Madrid"
Hostal Art Madrid,,8.9,"Madrid City Center, Madrid"
Fomento by Wynwood House,,8.5,"Madrid City Center, Madrid"
Charming La Latina Vibes,851.0,8.8,"Madrid City Center, Madrid"
Charming Chueca Town,707.0,7.7,"Madrid City Center, Madrid"
Hostal Edreira,938.0,8.7,"Madrid City Center, Madrid"
Hostal Tokio,,7.9,"Madrid City Center, Madrid"
Hostal Rober,,8.2,"Madrid City Center, Madrid"
Hotel Pinar Plaza,,8.9,"Ciudad Lineal, Madrid"
CC Opera Suites,,8.5,"Madrid City Center, Madrid"
Charming La Casa de La Castellana,,7.9,"Tetuan, Madrid"
CH CRUZ MADRiD,,7.9,"Madrid City Center, Madrid"
Hostal Los Alpes,840.0,8.6,"Madrid City Center, Madrid"
Nice flat in Barrio de Salamanca-PORV16,,7.9,"Salamanca, Madrid"
Hostal La Bañezana,,7.6,"Madrid City Center, Madrid"
Apartamento Plaza de España,731.0,,"Madrid City Center, Madrid"
Luxe Apartment Madrid North,,7.7,"Tetuan, Madrid"
El Tesoro de Malasaña,716.0,6.7,"Madrid City Center, Madrid"
Apartamentos Huertas,872.0,8.8,"Madrid City Center, Madrid"
Charming Almudena,796.0,,"Madrid City Center, Madrid"
SUARA Apartamentos 3,,9.5,"Madrid City Center, Madrid"
Nuevo apt Atocha Delicias Legazpi Madrid Rio 4pax - Renta temporal,621.0,4.7,"Arganzuela, Madrid"
Charming Plaza de España II,867.0,8.6,"Moncloa-Aravaca, Madrid"
Madrid Rio Manzanares,837.0,9.3,"Latina, Madrid"
Estudio nuevo - Gran Via,680.0,7.5,"Madrid City Center, Madrid"
Woohoo Suites Madrid,,8.4,"Madrid City Center, Madrid"
Grand Latina Apartment,,7.7,"Madrid City Center, Madrid"
HOMEABOUT MADRID RÍO APARTMENT,505.0,6.6,"Latina, Madrid"
Oporto 26,505.0,,"Carabanchel, Madrid"
Hostel Siesta & Go (Atocha),432.0,8.6,"Arganzuela, Madrid"
Atocha Center,,9.2,"Arganzuela, Madrid"
Tirso Boutique,,7.9,"Madrid City Center, Madrid"
Gran Via Experience,640.0,7.9,"Madrid City Center, Madrid"
Apto con encanto en calle Ansar,571.0,,"Latina, Madrid"
Apartamento en Villa de Vallecas,745.0,10.0,"Villa de Vallecas, Madrid"
Suite with large terrace!,536.0,,"Chamberi, Madrid"
Amplio Piso en Madrid Centro con Vistas al Templo de Debod,,8.8,"Moncloa-Aravaca, Madrid"
Apartamentos Salvia,721.0,8.2,"Tetuan, Madrid"
Estudio Nueva Numancia,369.0,6.5,"Puente de Vallecas, Madrid"
Charming Tirso de Molina III,,8.9,"Madrid City Center, Madrid"
Woohoo Rooms Chueca,,9.2,"Madrid City Center, Madrid"
Apartamento4estaciones,606.0,7.1,"Retiro, Madrid"
Relax in the Heart of Madrid,536.0,2.0,"Madrid City Center, Madrid"
El Botones - Nuevo Apartamento de Diseño Barco,,8.9,"Madrid City Center, Madrid"
"P4 Madrid AIRPORT, ESTADIO CIVITAS, IFEMA, BARAJAS Y REJAS",712.0,8.7,"San Blas, Madrid"
Pensión Término,504.0,7.3,"Tetuan, Madrid"
Dúplex en Madrid Río,824.0,10.0,"Usera, Madrid"
Rio by Wynwood House,,8.8,"Madrid City Center, Madrid"
estudio en centro madrid,588.0,7.5,"Madrid City Center, Madrid"
Dobo Homes - G53,754.0,8.5,"Chamberi, Madrid"
Dobo Homes - GC21,831.0,8.7,"Tetuan, Madrid"
Charming Madrid Ferrocarril - Estancias Temporales,691.0,7.5,"Arganzuela, Madrid"
Charming Madrid Studio - Largas Estancias,930.0,8.5,"Salamanca, Madrid"
Urban Inn Madrid,652.0,7.3,"Madrid City Center, Madrid"
Exyca Malasaña,911.0,7.9,"Madrid City Center, Madrid"
Charming Madrid Río,860.0,8.2,"Arganzuela, Madrid"
La Estancia de Garrido,752.0,6.2,"Chamberi, Madrid"
Hostal Esparteros,806.0,8.2,"Madrid City Center, Madrid"
Estudio en Madrid,864.0,9.2,"Moncloa-Aravaca, Madrid"
Roisa Centro,,8.6,"Madrid City Center, Madrid"
New and spacious loft area Numancia,592.0,,"Puente de Vallecas, Madrid"
Charming Gran Vía V - Largas Estancias,913.0,7.0,"Madrid City Center, Madrid"
Cozy & Central MALASAÑA,774.0,8.6,"Madrid City Center, Madrid"
Luxe Apartment in Plaza de España,,7.1,"Moncloa-Aravaca, Madrid"
Duplex con terraza privada en Atocha Delicias Madrid Rio,704.0,6.5,"Arganzuela, Madrid"
Charming Puerta de Atocha Madrid,818.0,8.3,"Arganzuela, Madrid"
Charming Puerta de Toledo IV,812.0,7.8,"Madrid City Center, Madrid"
Charming Plaza Mayor,,8.9,"Madrid City Center, Madrid"
Suite Paradise Centro Madrid,666.0,1.0,"Madrid City Center, Madrid"
"Apartamento Belfast con wifi, piscina y Netflix",473.0,7.4,"San Blas, Madrid"
Hostal Hispalense,661.0,8.3,"Madrid City Center, Madrid"
Santa Ana Plaza,,8.7,"Madrid City Center, Madrid"
Apartamento en centro de Madrid - artist workshop,773.0,4.5,"Madrid City Center, Madrid"
Charming Gran Vía Center,,7.6,"Madrid City Center, Madrid"
Charming Gran Vía Attic,660.0,6.6,"Madrid City Center, Madrid"
Natura LifeStyle Hotel Gran Via,,7.8,"Madrid City Center, Madrid"
"San Isidro Labrador, apartamento en Las Vistillas junto a metro Puerta de Toledo",627.0,7.2,"Madrid City Center, Madrid"
4 Bears Studios,,9.2,"Madrid City Center, Madrid"
"Flat in Madrid Malasaña, Plaza España",458.0,,"Madrid City Center, Madrid"
MAD SUITE Aeropuerto IFEMA,,9.6,"San Blas, Madrid"
Charming Retiro,,8.6,"Retiro, Madrid"
Hostal Cuatro Torres,512.0,7.1,"Fuencarral-El Pardo, Madrid"
HOMEABOUT SMART ROOMS Bravo Murillo - SIN RECEPCIÓN,496.0,7.9,"Tetuan, Madrid"
Prado Suite,,8.6,"Madrid City Center, Madrid"
Exclusivo en Sol Exterior Bar,,8.1,"Madrid City Center, Madrid"
Hotel Don Luis,745.0,7.4,"Barajas, Madrid"
Charming Madrid Catedral,,9.0,"Madrid City Center, Madrid"
Enorme y acogedor piso en la puerta del sol,,8.8,"Madrid City Center, Madrid"
Charming La Almudena,,8.5,"Madrid City Center, Madrid"
Piso Augusto Acogedor 5,770.0,8.4,"Madrid City Center, Madrid"
Charming Gran Vía III,,8.2,"Madrid City Center, Madrid"
Charming Madrid Embajadores - Estancias Temporales,815.0,8.3,"Madrid City Center, Madrid"
Mola Hostel,,8.0,"Madrid City Center, Madrid"
Charming Malasaña Madrid,695.0,7.0,"Madrid City Center, Madrid"
Calma Rooms by Charming,927.0,8.8,"Salamanca, Madrid"
"Great design, new & calm apartment in Malasaña",874.0,8.5,"Madrid City Center, Madrid"
Santurce Centro Wizink Feria Bernabeu Aeropuerto,748.0,8.7,"Ciudad Lineal, Madrid"
Dobo Homes SF6,751.0,9.1,"Puente de Vallecas, Madrid"
Exyca Tetuán,790.0,7.9,"Tetuan, Madrid"
Hostal Abril Madrid,872.0,8.5,"Madrid City Center, Madrid"
Leonardo Hotel Madrid City Center,,8.4,"Chamberi, Madrid"
Charming Malasaña Apartment,779.0,8.5,"Madrid City Center, Madrid"
Alojamiento en Plaza España MAD,755.0,8.6,"Madrid City Center, Madrid"
Piso 3 habitaciones,602.0,6.7,"Villaverde, Madrid"
ILE BUENA VISTA EXTERIO,,7.3,"Madrid City Center, Madrid"
Vut carretas 21,,7.6,"Madrid City Center, Madrid"
"Hortaleza 4, preciso estudio en Chueca junto a la Gran Vía de Madrid",994.0,8.9,"Madrid City Center, Madrid"
Encantador Alojamiento junto al corazón de Madrid Río,992.0,7.7,"Latina, Madrid"
Charming Argüelles,922.0,7.8,"Chamberi, Madrid"
HOMEABOUT CALLE MAYOR Studio,718.0,7.8,"Madrid City Center, Madrid"
For You Rentals Apartment TEMPORAL Madrid Cava Baja-La Latina CAB36,,8.0,"Madrid City Center, Madrid"
Charming Madrid Río II,701.0,8.1,"Usera, Madrid"
La Buhardilla de León,716.0,5.9,"Madrid City Center, Madrid"
Apartamento tipo Loft,972.0,9.1,"Hortaleza, Madrid"
Morar Apartments Malasaña,,9.1,"Madrid City Center, Madrid"
Adventure Hostel Madrid,,7.7,"Madrid City Center, Madrid"
Melia Barajas,,8.5,"Barajas, Madrid"
